"","sample","campaignid.x","family","unique.name","genus","full.name","species","maxn","campaignid.y","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","deployment","cluster","notes"
"264","28","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",36,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"265","28","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"266","28","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"267","28","2020-06_south-west_stereo-BRUVs","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"268","29","2020-06_south-west_stereo-BRUVs","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",9,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"269","29","2020-06_south-west_stereo-BRUVs","Carcharhinidae","Carcharhinidae Carcharhinus brevipinna","Carcharhinus","Carcharhinus brevipinna","brevipinna",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"270","29","2020-06_south-west_stereo-BRUVs","Dasyatidae","Dasyatidae Bathytoshia brevicaudata","Bathytoshia","Bathytoshia brevicaudata","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"271","29","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"272","29","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"273","29","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"274","29","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",6,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"275","29","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"276","29","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",10,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"277","29","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",19,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"278","29","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",7,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"279","29","2020-06_south-west_stereo-BRUVs","Triakidae","Triakidae Furgaleus macki","Furgaleus","Furgaleus macki","macki",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"280","29","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",2,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"281","29","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"282","3","2020-06_south-west_stereo-BRUVs","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",2,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"283","3","2020-06_south-west_stereo-BRUVs","Glaucosomatidae","Glaucosomatidae Glaucosoma hebraicum","Glaucosoma","Glaucosoma hebraicum","hebraicum",3,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"284","3","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"285","3","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",6,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"286","3","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",8,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"287","3","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",12,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"288","3","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",9,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"289","3","2020-06_south-west_stereo-BRUVs","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",2,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"290","3","2020-06_south-west_stereo-BRUVs","Triakidae","Triakidae Furgaleus macki","Furgaleus","Furgaleus macki","macki",1,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"291","30","2020-06_south-west_stereo-BRUVs","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"292","30","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"293","30","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"294","30","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"295","30","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",10,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"296","30","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"297","30","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia venusta","Meuschenia","Meuschenia venusta","venusta",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"298","30","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"299","30","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"300","30","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",3,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"301","30","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",8,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"302","30","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",5,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"303","30","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"304","30","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"305","30","2020-06_south-west_stereo-BRUVs","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"306","31","2020-06_south-west_stereo-BRUVs","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"307","31","2020-06_south-west_stereo-BRUVs","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"308","31","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"309","31","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"310","31","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",2,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"311","31","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"312","31","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",5,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"313","31","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys sp1","Upeneichthys","Upeneichthys sp1","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"314","31","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"315","31","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",18,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"316","31","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",5,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"317","31","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",33,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"318","31","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"319","31","2020-06_south-west_stereo-BRUVs","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"320","31","2020-06_south-west_stereo-BRUVs","Triakidae","Triakidae Furgaleus macki","Furgaleus","Furgaleus macki","macki",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"321","31","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"322","32","2020-06_south-west_stereo-BRUVs","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",4,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"323","32","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"324","32","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"325","32","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",5,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"326","32","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Parupeneus chrysopleuron","Parupeneus","Parupeneus chrysopleuron","chrysopleuron",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"327","32","2020-06_south-west_stereo-BRUVs","Parascylliidae","Parascylliidae Parascyllium ferrugineum","Parascyllium","Parascyllium ferrugineum","ferrugineum",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"328","32","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",27,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"329","32","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",18,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"330","32","2020-06_south-west_stereo-BRUVs","Scyliorhinidae","Scyliorhinidae Aulohalaelurus labiosus","Aulohalaelurus","Aulohalaelurus labiosus","labiosus",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"331","32","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"332","32","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"333","33","2020-06_south-west_stereo-BRUVs","Berycidae","Berycidae Centroberyx lineatus","Centroberyx","Centroberyx lineatus","lineatus",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"334","33","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"335","33","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",26,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"336","33","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",2,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"337","33","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",6,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"338","33","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"339","33","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"340","33","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",38,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"341","33","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",4,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"342","33","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca rasor","Caesioperca","Caesioperca rasor","rasor",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"343","33","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"344","33","2020-06_south-west_stereo-BRUVs","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"345","34","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"346","34","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",2,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"347","34","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"348","34","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"349","34","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"350","35","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"351","35","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"352","35","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",5,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"353","35","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
