"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"IO297","11","IO297_L378.avi","98646","IO297_R377.avi","99050","1","59.39733",NA,NA,"3.09354","1113.92012","11.53324",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-213.76399","-74.90073","-1090.64791","0.43904","0.38533","1.27487","IO","MBH","-34.10618897","114.7488721","20201022","12:21:00","South-west","No-take","C.IO.11","114","Rachel","Yes","Yes","National Park Zone",NA
"IO297","12","IO297_L378.avi","98800","IO297_R377.avi","99204","1","59.50000",NA,NA,"5.75219","1287.26837","11.21741",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-228.19351","88.77022","-1263.76716","0.51593","0.44114","1.71173","IO","MBH","-34.10618897","114.7488721","20201022","12:21:00","South-west","No-take","C.IO.11","114","Rachel","Yes","Yes","National Park Zone",NA
"IO302","0","IO302_L372.avi","3683","IO302_R371.avi","3127",NA,"-1.00000",NA,NA,"15.92304","956.24839","34.92656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","537.21244","-116.88119","-782.40179","0.44565","0.31587","0.81668","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","1","IO302_L372.avi","13284","IO302_R371.avi","12728","1","4.03733",NA,NA,"2.99082","1391.90661","33.97751",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","777.83425","-26.16229","-1153.99021","1.00693","0.43589","1.66434","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","2","IO302_L372.avi","13284","IO302_R371.avi","12728","1","4.03733",NA,NA,"12.98220","1628.81591","50.48213",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1248.74642","124.42124","-1038.36072","1.97284","0.49391","1.87636","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","4","IO302_L372.avi","33801","IO302_R371.avi","33245","1","17.71533",NA,NA,"0.71576","6657.30988","17.30951",NA,NA,NA,NA,NA,"Squalidae","Squalus","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1942.63850","294.54755","-6360.75250","10.48202","2.27486","32.66041","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","5","IO302_L372.avi","37125","IO302_R371.avi","36569","1","19.93133",NA,NA,"16.65767","5985.55628","39.83177",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","3833.96071","-69.66339","-4595.95216","22.37644","2.01094","27.15302","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","6","IO302_L372.avi","37125","IO302_R371.avi","36569","1","19.93133",NA,NA,"16.89302","5958.64879","40.61808",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","3878.07917","-157.29661","-4521.20063","22.56052","2.24131","26.65691","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","7","IO302_L372.avi","37125","IO302_R371.avi","36569","1","19.93133",NA,NA,"20.58661","7377.96258","35.31640",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","4265.12856","-94.64754","-6019.47274","29.98435","2.66352","42.44583","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","8","IO302_L372.avi","37125","IO302_R371.avi","36569","1","19.93133",NA,NA,"0.00783","3403.09565","48.32137",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","2541.38347","-74.51574","-2262.05161","8.45464","1.03896","7.93530","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO302","9","IO302_L372.avi","37125","IO302_R371.avi","36569","1","19.93133",NA,NA,"7.50885","6084.22331","23.41975",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","2416.69452","6.02397","-5583.66588","12.75301","1.94751","28.87033","IO","MBH","-34.07118897","114.7238721","20201023","07:13:00","South-west","No-take","C.IO.13","122","Rachel","Yes","Yes","National Park Zone",NA
"IO40","0","IO40_L372.avi","2602","IO40_R371.avi","1753",NA,"-1.00000",NA,NA,"15.17613","818.52240","36.26349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","481.54533","-59.77700","-659.18111","0.33215","0.25249","0.62244","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","1","IO40_L372.avi","18318","IO40_R371.avi","17469","1","2.52800",NA,NA,"4.81324","3099.06785","46.49884",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",10,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","2247.91723","-20.54332","-2133.22939","6.88191","0.91867","6.88022","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","6","IO40_L372.avi","82877","IO40_R371.avi","82028","1","45.56733",NA,NA,"8.52192","2571.02314","46.25643",NA,NA,NA,NA,NA,"Carcharhinidae",NA,"sp1",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1811.30301","385.46656","-1783.46766","4.53092","1.18699","4.76240","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","7","IO40_L372.avi","84634","IO40_R371.avi","83785","1","46.73867",NA,NA,"0.15616","5433.91470","25.44296",NA,NA,NA,NA,NA,"Scyliorhinidae","Asymbolus","occiduus","37015026",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","2253.60384","537.88519","-4915.21903","10.71107","2.73280","22.97991","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","8","IO40_L372.avi","89616","IO40_R371.avi","88767","1","50.06000",NA,NA,"5.58881","1866.21068","16.62040",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","527.46148","56.00892","-1789.24277","0.87999","0.56961","2.67287","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","9","IO40_L372.avi","89652","IO40_R371.avi","88803","1","50.08400",NA,NA,"0.32149","2642.38088","22.62869",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","968.03134","275.30033","-2443.21545","2.24410","0.96506","5.46509","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","10","IO40_L372.avi","89709","IO40_R371.avi","88860","1","50.12200",NA,NA,"3.67121","1760.62580","12.13753",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","356.46971","74.85723","-1722.53562","0.59159","0.52283","2.19674","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","11","IO40_L372.avi","89712","IO40_R371.avi","88863","1","50.12400",NA,NA,"19.90159","2095.79540","51.45543",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1614.08693","266.69055","-1309.94576","3.23753","0.77929","2.92418","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","12","IO40_L372.avi","89868","IO40_R371.avi","89019","1","50.22800",NA,NA,"1.73680","1564.31789","21.30736",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","562.51540","60.61839","-1458.42117","0.79015","0.48765","2.00213","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","13","IO40_L372.avi","89971","IO40_R371.avi","89122","1","50.29667",NA,NA,"21.45035","1824.44150","25.46110",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","722.45172","281.40126","-1651.50345","1.16897","0.68811","2.66196","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","14","IO40_L372.avi","90074","IO40_R371.avi","89225","1","50.36533",NA,NA,"11.41026","1608.82668","37.36429",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","974.00525","49.29193","-1279.53404","1.49769","0.49752","2.16071","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","15","IO40_L372.avi","90081","IO40_R371.avi","89232","1","50.37000",NA,NA,"16.89427","1236.19679","47.73173",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","905.52634","117.78081","-833.26600","1.06490","0.38205","1.17785","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","16","IO40_L372.avi","90114","IO40_R371.avi","89265","1","50.39200",NA,NA,"11.97369","2088.69273","22.28306",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","750.05806","226.23723","-1936.19909","1.38520","0.72712","3.44752","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","17","IO40_L372.avi","90132","IO40_R371.avi","89283","1","50.40400",NA,NA,"10.68869","1653.32020","25.09700",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","687.62065","115.89387","-1499.07109","1.02560","0.53302","2.26840","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","18","IO40_L372.avi","90140","IO40_R371.avi","89291","1","50.40933",NA,NA,"23.64613","1492.45938","25.43500",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","610.63143","175.36034","-1350.48622","0.81549","0.50510","1.84594","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","19","IO40_L372.avi","90146","IO40_R371.avi","89297","1","50.41333",NA,NA,"21.90915","1286.81173","32.37320",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","657.15250","191.26461","-1089.70310","0.76129","0.45124","1.40969","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","20","IO40_L372.avi","90206","IO40_R371.avi","89357","1","50.45333",NA,NA,"2.86637","2052.26762","17.49531",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","598.95167","119.59711","-1959.27430","1.08769","0.64133","3.22783","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","21","IO40_L372.avi","96054","IO40_R371.avi","95205","1","54.35200",NA,NA,"0.20759","1635.27004","49.20080",NA,NA,NA,NA,NA,"Squalidae","Squalus","spp",NA,3,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1233.94587","83.43004","-1069.82481","1.97355","0.48015","1.94473","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","22","IO40_L372.avi","100877","IO40_R371.avi","100028","1","57.56733",NA,NA,"2.02048","4616.76855","38.40268",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","2753.40863","749.53985","-3629.25375","12.06227","3.34801","16.14990","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO40","23","IO40_L372.avi","103322","IO40_R371.avi","102473","1","59.19733",NA,NA,"7.51480","5595.70687","46.47279",NA,NA,NA,NA,NA,"Triglidae","Chelidonichthys","kumu","37288001",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","4045.08708","256.72021","-3857.88810","22.05619","1.98024","21.62639","IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO330","0","IO330_L373.avi","3779","IO330_R374.avi","3094",NA,"-1.00000",NA,NA,"0.74919","836.86682","5.68016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","0.17672","73.07845","-833.66995","0.29861","0.29351","0.76918","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","10","IO330_L373.avi","83569","IO330_R374.avi","82884","1","42.78200",NA,NA,"2.18439","3949.46377","14.35401",NA,NA,NA,NA,NA,"Triakidae","Furgaleus","macki","37017003",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-976.14947","31.44277","-3826.80123","3.76234","1.27521","14.81708","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","12","IO330_L373.avi","103982","IO330_R374.avi","103297","1","56.39067",NA,NA,"0.10640","1023.75359","13.02370",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","91.50292","200.09915","-999.82946","0.36194","0.39367","1.08518","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","13","IO330_L373.avi","104311","IO330_R374.avi","103626","1","56.61000",NA,NA,"2.95037","1617.24912","19.14757",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","504.15377","147.09127","-1529.60382","0.86801","0.54575","2.38300","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","15","IO330_L373.avi","107732","IO330_R374.avi","107047","1","58.89067",NA,NA,"3.82315","1500.20903","16.79257",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-422.35406","80.50869","-1437.27608","0.74614","0.49254","2.15594","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","16","IO330_L373.avi","107945","IO330_R374.avi","107260","1","59.03267",NA,NA,"4.62490","2592.25741","23.00442",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-965.12859","279.98008","-2389.54733","2.15199","0.96268","5.55497","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","17","IO330_L373.avi","107962","IO330_R374.avi","107277","1","59.04400",NA,NA,"1.53919","1290.42740","5.02036",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","10.98320","97.33945","-1286.70404","0.44851","0.45117","1.78212","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","18","IO330_L373.avi","107962","IO330_R374.avi","107277","1","59.04400",NA,NA,"2.84223","1491.75259","3.84949",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","96.48183","-44.27094","-1487.97081","0.53035","0.51301","2.35688","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","19","IO330_L373.avi","107962","IO330_R374.avi","107277","1","59.04400",NA,NA,"1.46851","1350.66140","6.54119",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","128.60736","-100.16078","-1340.78864","0.49145","0.48301","1.92115","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","21","IO330_L373.avi","108019","IO330_R374.avi","107334","1","59.08200",NA,NA,"1.14387","1296.90652","10.51080",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","127.42591","184.39894","-1277.39038","0.46874","0.48781","1.75134","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO330","22","IO330_L373.avi","108326","IO330_R374.avi","107641","1","59.28667",NA,NA,"1.40517","3195.87896","21.71134",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1037.29476","532.44117","-2975.59546","2.87991","1.69452","8.61533","IO","MBH","-34.08833333","114.7545","20201022","13:00:00","South-west","No-take","C.IO.12","116","Rachel","Yes","Yes","National Park Zone",NA
"IO110","0","IO110_L373.avi","1202","IO110_R374.avi","1952",NA,"-1.00000",NA,NA,"6.48549","754.10710","6.70819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","17.46119","-95.09934","-747.88284","0.26782","0.27196","0.61628","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","2","IO110_L373.avi","26693","IO110_R374.avi","27443","1","12.94133",NA,NA,"2.79649","1367.32918","17.10355",NA,NA,NA,NA,NA,"Scyliorhinidae","Asymbolus","occiduus","37015026",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-396.47474","-82.49617","-1305.98287","0.65451","0.45909","1.77189","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","4","IO110_L373.avi","27956","IO110_R374.avi","28706","1","13.78333",NA,NA,"2.88894","1518.25549","16.58210",NA,NA,NA,NA,NA,"Squalidae","Squalus","spp",NA,3,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","313.19878","-316.42248","-1451.51062","0.64776","0.69016","2.18907","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","5","IO110_L373.avi","38477","IO110_R374.avi","39227","1","20.79733",NA,NA,"2.49675","1342.32660","13.18208",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-188.10645","226.18720","-1309.69310","0.50853","0.52741","1.83624","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","6","IO110_L373.avi","38484","IO110_R374.avi","39234","1","20.80200",NA,NA,"2.13500","1881.19459","17.50063",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","565.64573","-29.23664","-1793.90167","1.10330","0.60443","3.28365","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","7","IO110_L373.avi","38596","IO110_R374.avi","39346","1","20.87667",NA,NA,"2.52311","1621.39184","3.90229",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","107.81272","4.56919","-1617.79697","0.57891","0.54733","2.77454","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","8","IO110_L373.avi","38599","IO110_R374.avi","39349","1","20.87867",NA,NA,"34.34853","1704.64495","7.87500",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-140.38596","-206.40337","-1686.26921","0.61902","0.69157","3.00179","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","9","IO110_L373.avi","38599","IO110_R374.avi","39349","1","20.87867",NA,NA,"2.88245","1438.67950","10.99274",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","164.23599","-236.25124","-1409.61364","0.53124","0.60186","2.10694","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","10","IO110_L373.avi","38620","IO110_R374.avi","39370","1","20.89267",NA,NA,"3.78662","1813.44054","21.05248",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-650.69405","-50.74283","-1691.91873","1.13148","0.57371","2.86160","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","14","IO110_L373.avi","61761","IO110_R374.avi","62511","1","36.32000",NA,NA,"0.70788","975.28022","10.05511",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","167.62815","-41.16630","-959.88418","0.36884","0.33259","0.98927","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","15","IO110_L373.avi","61802","IO110_R374.avi","62552","1","36.34733",NA,NA,"1.29763","2497.98527","17.79742",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","729.96030","196.01277","-2380.89633","1.77217","0.87993","5.73057","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","18","IO110_L373.avi","75725","IO110_R374.avi","76475","1","45.62933",NA,NA,"1.58149","5694.17796","10.09483",NA,NA,NA,NA,NA,"Carangidae","Pseudocaranx","spp",NA,3,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-954.70614","225.35482","-5609.04752","5.51786","2.08659","31.84724","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO110","20","IO110_L373.avi","91075","IO110_R374.avi","91825","1","55.86267",NA,NA,"1.29437","2044.89786","24.37248",NA,NA,NA,NA,NA,"Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-750.72285","363.55778","-1867.04263","1.35214","0.85297","3.39339","IO","MBH","-34.14118897","114.7288721","20201022","08:00:00","South-west","No-take","C.IO.68","128","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"IO355","0","IO355_L375.avi","5049","IO355_R376.avi","871",NA,"-1.00000",NA,NA,"0.74149","578.78095","12.68247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","25.03412","118.65806","-565.93369","0.19828","0.20829","0.34735","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","2","IO355_L375.avi","9147","IO355_R376.avi","4969","1","0.27867",NA,NA,"8.31751","3681.06854","20.00515",NA,NA,NA,NA,NA,"Labridae","Austrolabrus","maculatus","37384025",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1073.46097","622.17252","-3465.66710","3.60899","2.27530","12.05374","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
