"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs","IO164","IO164_L367.avi","1","27.45933","Scorpididae","Neatypus","obliquus",NA,13,"IO","MBH","-34.03368897","114.9038721","20201016","07:14:00","South-west","Fished","C.IO.62","44.1","Hayley","Yes","check calibration","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO164","IO164_L367.avi","1","16.62800","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"IO","MBH","-34.03368897","114.9038721","20201016","07:14:00","South-west","Fished","C.IO.62","44.1","Hayley","Yes","check calibration","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO164","IO164_L367.avi","1","26.06933","Urolophidae","Trygonoptera","ovalis",NA,1,"IO","MBH","-34.03368897","114.9038721","20201016","07:14:00","South-west","Fished","C.IO.62","44.1","Hayley","Yes","check calibration","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","49.42133","Heterodontidae","Heterodontus","portusjacksoni",NA,2,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","2.50733","Labridae","Austrolabrus","maculatus",NA,3,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","16.19000","Labridae","Coris","auricularis",NA,2,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","3.05067","Labridae","Eupetrichthys","angustipes",NA,1,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","59.26333","Labridae","Ophthalmolepis","lineolatus",NA,7,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","3.57000","Labridae","Pseudolabrus","biserialis",NA,3,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","15.22333","Monacanthidae","Acanthaluteres","vittiger",NA,7,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","18.16267","Monacanthidae","Meuschenia","galii",NA,1,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","14.80800","Monacanthidae","Scobinichthys","granulatus",NA,1,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","57.11533","Mullidae","Upeneichthys","vlamingii",NA,1,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","35.45400","Scorpididae","Tilodon","sexfasciatus",NA,1,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","2.50733","Serranidae","Caesioperca","spp",NA,41,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO165","IO165_L375.avi","1","27.81533","Urolophidae","Trygonoptera","ovalis",NA,1,"IO","MBH","-34.04368897","114.8988721","20201016","07:23:00","South-west","Fished","C.IO.62","42.6","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO180","IO180_L369.avi","1","48.14733","Monacanthidae","Nelusetta","ayraud",NA,3,"IO","MBH","-33.99618897","114.7038721","20201123","12:36","South-west","Fished","C.IO.41","122","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO180","IO180_L369.avi","1","25.10000","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","MBH","-33.99618897","114.7038721","20201123","12:36","South-west","Fished","C.IO.41","122","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO180","IO180_L369.avi","1","23.37600","Triglidae","Pterygotrigla","polyommata",NA,1,"IO","MBH","-33.99618897","114.7038721","20201123","12:36","South-west","Fished","C.IO.41","122","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","21.13133","Carangidae","Pseudocaranx","spp",NA,5,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","50.56867","Heterodontidae","Heterodontus","portusjacksoni",NA,3,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","7.70867","Labridae","Austrolabrus","maculatus",NA,3,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","10.93867","Labridae","Coris","auricularis",NA,7,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","9.59333","Labridae","Eupetrichthys","angustipes",NA,1,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","7.71067","Labridae","Ophthalmolepis","lineolatus",NA,5,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","6.38800","Labridae","Pseudolabrus","biserialis",NA,4,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","39.14733","Monacanthidae","Meuschenia","galii",NA,1,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","5.01200","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","27.29133","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","20.76800","Pomacentridae","Chromis","klunzingeri",NA,3,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","55.09733","Scorpididae","Neatypus","obliquus",NA,14,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO184","IO184_L369.avi","1","20.60067","Serranidae","Caesioperca","spp",NA,19,"IO","MBH","-34.04118897","114.9038721","20201016","07:19:00","South-west","Fished","C.IO.62","45.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO191","IO191_L1205 (1).MP4","1","12.39683","Aulopidae","Latropiscis","purpurissatus",NA,1,"IO","MBH","-33.99868897","114.6713721","20201023","12:20:00","South-west","Fished","C.IO.40","137","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO191","IO191_L1205 (2).MP4","1","35.68621","Monacanthidae","Nelusetta","ayraud",NA,3,"IO","MBH","-33.99868897","114.6713721","20201023","12:20:00","South-west","Fished","C.IO.40","137","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO191","IO191_L1205 (3).MP4","1","51.29374","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","MBH","-33.99868897","114.6713721","20201023","12:20:00","South-west","Fished","C.IO.40","137","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO191","IO191_L1205 (2).MP4","1","35.88279","Scyliorhinidae","Asymbolus","occiduus",NA,1,"IO","MBH","-33.99868897","114.6713721","20201023","12:20:00","South-west","Fished","C.IO.40","137","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO192","IO192_L378.avi","1","1.86133","Gerreidae","Gerres","subfasciatus",NA,8,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO192","IO192_L378.avi","1","1.41533","Labridae","Suezichthys","bifurcatus",NA,1,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO192","IO192_L378.avi","1","57.47933","Monacanthidae","Nelusetta","ayraud",NA,5,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO192","IO192_L378.avi","1","37.72933","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (3).MP4","1","36.12414","Callanthiidae","Callanthias","australis",NA,14,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (3).MP4","1","56.91825","Carangidae","Pseudocaranx","spp",NA,1,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (3).MP4","1","41.52537","Labridae","Suezichthys","bifurcatus",NA,1,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (2).MP4","1","19.83120","Monacanthidae","Nelusetta","ayraud",NA,3,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (2).MP4","1","24.88820","Neosebastidae","Neosebastes","pandus",NA,1,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (3).MP4","1","50.34057","Oplegnathidae","Oplegnathus","woodwardi",NA,3,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO194","IO194_L1201 (3).MP4","1","41.38579","Scyliorhinidae","Asymbolus","occiduus",NA,1,"IO","MBH","-33.99618897","114.6638721","20201023","12:24:00","South-west","Fished","C.IO.40","139","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (2).MP4","1","17.70602","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (3).MP4","1","33.84937","Heterodontidae","Heterodontus","portusjacksoni",NA,2,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (1).MP4","1","2.85285","Labridae","Austrolabrus","maculatus",NA,1,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (2).MP4","1","17.79417","Labridae","Coris","auricularis",NA,39,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (1).MP4","1","1.82099","Labridae","Eupetrichthys","angustipes",NA,1,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (3).MP4","1","33.79376","Labridae","Ophthalmolepis","lineolatus",NA,9,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (2).MP4","1","15.58196","Labridae","Pseudolabrus","biserialis",NA,9,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (3).MP4","1","50.19292","Monacanthidae","Nelusetta","ayraud",NA,4,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (2).MP4","1","24.99719","Mullidae","Upeneichthys","vlamingii",NA,1,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (1).MP4","1","1.93527","Pomacentridae","Chromis","klunzingeri",NA,7,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO195","IO195_L1205 (1).MP4","1","2.48665","Serranidae","Caesioperca","spp",NA,2,"IO","Legacy","-34.09368897","114.8588721","20201016","09:57:00","South-west","No-take","C.IO.6","43.4","Brooke Gibbons","Yes",NA,"National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (2).MP4","1","38.28519","Heterodontidae","Heterodontus","portusjacksoni",NA,4,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (1).MP4","1","4.11467","Labridae","Austrolabrus","maculatus",NA,2,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (2).MP4","1","27.49942","Labridae","Coris","auricularis",NA,4,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (1).MP4","1","9.36491","Labridae","Eupetrichthys","angustipes",NA,1,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (2).MP4","1","36.66719","Labridae","Ophthalmolepis","lineolatus",NA,6,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (1).MP4","1","9.06906","Labridae","Pseudolabrus","biserialis",NA,5,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (2).MP4","1","35.78658","Monacanthidae","Nelusetta","ayraud",NA,1,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (1).MP4","1","4.48837","Mullidae","Upeneichthys","vlamingii",NA,1,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (3).MP4","1","43.90469","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (1).MP4","1","10.16043","Scorpididae","Neatypus","obliquus",NA,1,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (2).MP4","1","28.15368","Serranidae","Caesioperca","spp",NA,2,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO199","IO199_L1201 (2).MP4","1","34.84648","Urolophidae","Trygonoptera","ovalis",NA,1,"IO","Legacy","-34.08618897","114.8613721","20201016","09:51:00","South-west","No-take","C.IO.6","42.1","Claude","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","53.13867","Heterodontidae","Heterodontus","portusjacksoni",NA,4,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","42.80333","Labridae","Coris","auricularis",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","19.25400","Labridae","Ophthalmolepis","lineolatus",NA,2,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","7.29133","Mullidae","Upeneichthys","vlamingii",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","19.93800","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","17.30733","Ostraciidae","Anoplocapros","amygdaloides",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","4.05067","Pinguipedidae","Parapercis","ramsayi",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","38.95800","Scorpididae","Tilodon","sexfasciatus",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","46.60133","Sparidae","Chrysophrys","auratus",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","27.53000","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO201","IO201_L369.avi","1","55.26067","Urolophidae","Trygonoptera","ovalis",NA,1,"IO","Legacy","-34.05618897","114.8338721","20201015","14:46:00","South-west","No-take","C.IO.5","45.3","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","24.56000","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","4.50200","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","22.21267","Labridae","Coris","auricularis",NA,9,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","3.83800","Labridae","Eupetrichthys","angustipes",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","13.49800","Labridae","Suezichthys","bifurcatus",NA,5,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","16.14933","Monacanthidae","Acanthaluteres","vittiger",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","10.00533","Monacanthidae","Meuschenia","scaber",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","42.11800","Monacanthidae","Nelusetta","ayraud",NA,3,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","21.90667","Monacanthidae","Scobinichthys","granulatus",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","2.13800","Mullidae","Parupeneus","chrysopleuron",NA,2,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","12.73200","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO204","IO204_L369.avi","1","7.98867","Pinguipedidae","Parapercis","ramsayi",NA,1,"IO","Legacy","-34.06618897","114.7863721","20201015","10:35:00","South-west","No-take","C.IO.7","61.5","Hayley","Yes","Yes","National Park Zone",NA
