"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2020-06_south-west_stereo-BRUVs","20","20_L564 (2).MP4","1","10.30029","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (4).MP4","1","52.29224","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (3).MP4","1","41.61657","Labridae","Coris","auricularis",NA,20,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (1).MP4","1","5.68512","Labridae","Pseudolabrus","biserialis",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (4).MP4","1","53.14420","Scorpididae","Neatypus","obliquus",NA,58,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (1).MP4","1","0.79524","Serranidae","Caesioperca","sp1",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (2).MP4","1","13.34444","Serranidae","Epinephelides","armatus",NA,2,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (3).MP4","1","28.54185","Sparidae","Chrysophrys","auratus",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (4).MP4","1","48.06468","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","30.50533","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","29.56400","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","0.50200","Labridae","Austrolabrus","maculatus",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","14.59667","Labridae","Bodianus","frenchii",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","1.37800","Labridae","Coris","auricularis",NA,17,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","2.50333","Labridae","Pseudolabrus","biserialis",NA,2,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","10.68200","Monacanthidae","Meuschenia","galii",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","0.83600","Pomacentridae","Chromis","klunzingeri",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","48.45067","Scorpididae","Neatypus","obliquus",NA,29,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","0.62200","Serranidae","Caesioperca","sp1",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","29.28800","Serranidae","Epinephelides","armatus",NA,2,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","19.98133","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","17.60000","Labridae","Austrolabrus","maculatus",NA,2,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","48.41800","Labridae","Coris","auricularis",NA,15,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","47.08400","Labridae","Ophthalmolepis","lineolatus",NA,4,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","30.47400","Labridae","Pseudolabrus","biserialis","?",1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","16.61200","Monacanthidae","Meuschenia","freycineti","Check",1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","29.48333","Mullidae","Upeneichthys","vlamingii",NA,1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","1.38333","Nemipteridae","Pentapodus","vitta","Check",1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","1.50133","Platycephalidae","Platycephalus","spp",NA,1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","2.40333","Pomacentridae","Chromis","klunzingeri",NA,2,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","45.37000","Scorpididae","Neatypus","obliquus",NA,10,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","30.90533","Scorpididae","Tilodon","sexfasciatus",NA,1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","3.32667","Serranidae","Caesioperca","sp1",NA,8,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","53.48000","Sparidae","Chrysophrys","auratus",NA,2,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","12.08200","Urolophidae","Urolophus","circularis",NA,1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","22","22_L375.avi","1","0.20067",NA,NA,NA,"?",1,"-34.126271","114.819552","20200603","08:32","South-west","No-take",NA,"51.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","42.24867","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","9.59800","Labridae","Austrolabrus","maculatus",NA,1,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","12.99267","Labridae","Coris","auricularis",NA,6,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","9.83667","Labridae","Pseudolabrus","biserialis",NA,4,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","17.90800","Monacanthidae","Acanthaluteres","brownii","Check",1,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","1.73200","Monacanthidae","Meuschenia","galii",NA,1,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","27.37333","Nemipteridae","Pentapodus","vitta",NA,1,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","49.64067","Odacidae","Siphonognathus","caninis",NA,1,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","58.51933","Pomacentridae","Chromis","klunzingeri",NA,26,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","24.66000","Scorpididae","Neatypus","obliquus",NA,31,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","3.72867","Serranidae","Caesioperca","sp1",NA,3,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","23","23_L373.avi","1","30.10267","Sparidae","Chrysophrys","auratus",NA,2,"-34.124217","114.817017","20200603","08:38","South-west","No-take",NA,"51.3","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","38.32067","Berycidae","Centroberyx","lineatus",NA,2,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","13.95533","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","0.16400","Glaucosomatidae","Glaucosoma","hebraicum",NA,1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","13.47200","Labridae","Bodianus","frenchii",NA,1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","43.41200","Labridae","Coris","auricularis",NA,8,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","1.05267","Labridae","Pseudolabrus","biserialis",NA,4,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","0.81800","Monacanthidae","Meuschenia","flavolineata",NA,2,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","1.36800","Monacanthidae","Meuschenia","galii",NA,1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","3.09667","Mullidae","Upeneichthys","vlamingii",NA,2,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","2.93400","Pempherididae","Pempheris","multiradiata","Maybe?",1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","40.19000","Pomacentridae","Chromis","klunzingeri",NA,23,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","23.81267","Scorpididae","Neatypus","obliquus",NA,32,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","2.08533","Serranidae","Caesioperca","sp1",NA,3,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","59.38667","Serranidae","Epinephelides","armatus",NA,2,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","40.55200","Sparidae","Chrysophrys","auratus",NA,1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","52.71400","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","24","24_L372.avi","1","43.41133",NA,NA,NA,NA,8,"-34.118739","114.826402","20200603","08:47","South-west","No-take",NA,"49.8","Hayey",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","42.57467","Carcharhinidae","Carcharhinus","brevipinna","Long nosed grey shark?",1,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","17.55800","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","38.73600","Labridae","Coris","auricularis",NA,54,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","24.49000","Labridae","Ophthalmolepis","lineolatus",NA,1,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","13.11267","Labridae","Pseudolabrus","biserialis",NA,2,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","12.01667","Pomacentridae","Chromis","klunzingeri",NA,4,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","38.51133","Scorpididae","Neatypus","obliquus",NA,18,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","1.24267","Scorpididae","Tilodon","sexfasciatus",NA,1,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","2.91667","Serranidae","Caesioperca","sp1",NA,20,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","25","25_L378.avi","1","44.40933","Sparidae","Chrysophrys","auratus",NA,1,"-34.116829","114.828432","20200603","08:54","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","6.47533","Chaetodontidae","Chelmonops","curiosus",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","38.43800","Cheilodactylidae","Nemadactylus","valenciennesi","Maybe?",1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","0.76600","Labridae","Bodianus","frenchii",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","5.74267","Labridae","Coris","auricularis",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","37.23600","Labridae","Ophthalmolepis","lineolatus",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","2.35600","Labridae","Pseudolabrus","biserialis",NA,6,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","7.51400","Monacanthidae","Meuschenia","flavolineata",NA,2,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","22.07867","Monacanthidae","Meuschenia","galii",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","20.80467","Mullidae","Upeneichthys","vlamingii","Check",1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","34.03933","Pomacentridae","Chromis","klunzingeri",NA,14,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","3.39133","Pomacentridae","Chromis","westaustralis",NA,4,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","2.82467","Pomacentridae","Parma","bicolor",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","3.86600","Scorpididae","Neatypus","obliquus",NA,34,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","2.51267","Serranidae","Caesioperca","sp1",NA,17,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","5.22400","Serranidae","Epinephelides","armatus",NA,2,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","47.45467","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","26","26_L367.avi","1","10.92467",NA,NA,NA,"?",1,"-34.120881","114.828907","20200603","09:02","South-west","No-take",NA,"48.4","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","24.87733","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","53.97867","Labridae","Coris","auricularis",NA,61,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","24.23000","Labridae","Pseudolabrus","biserialis",NA,2,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","14.82533","Mullidae","Upeneichthys","vlamingii",NA,1,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","28.10467","Platycephalidae","Platycephalus","spp",NA,1,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","57.29933","Scorpididae","Neatypus","obliquus",NA,16,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","27","27_L367.avi","1","14.47000","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.121824","114.832898","20200603","10:19","South-west","No-take",NA,"47.8","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","58.37800","Labridae","Coris","auricularis",NA,106,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","12.01667","Labridae","Notolabrus","parilus",NA,1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","50.34733","Labridae","Ophthalmolepis","lineolatus",NA,4,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","2.57067","Labridae","Pseudolabrus","biserialis",NA,8,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","9.66800","Monacanthidae","Meuschenia","galii",NA,1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","1.01467","Mullidae","Upeneichthys","vlamingii","Check",1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","0.58000","Odacidae","Siphonognathus","caninis",NA,1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","8.18933","Pomacentridae","Chromis","klunzingeri",NA,36,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","57.43400","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","45.46133","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","28","28_L378.avi","1","0.06933",NA,NA,NA,"?",1,"-34.112916","114.852137","20200603","10:27","South-west","No-take",NA,"44.7","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","57.69267","Carangidae","Pseudocaranx","spp",NA,9,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","47.85067","Carcharhinidae","Carcharhinus","brevipinna","Check",1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","55.32133","Dasyatidae","Dasyatis","brevicaudata",NA,1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","34.03800","Labridae","Austrolabrus","maculatus",NA,1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","17.37333","Labridae","Coris","auricularis",NA,1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","12.59333","Labridae","Ophthalmolepis","lineolatus",NA,3,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","7.97200","Labridae","Pseudolabrus","biserialis",NA,6,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","1.45467","Monacanthidae","Meuschenia","galii",NA,1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","7.08933","Pomacentridae","Chromis","klunzingeri",NA,10,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","52.30200","Scorpididae","Neatypus","obliquus",NA,19,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","1.99600","Serranidae","Caesioperca","sp1",NA,7,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","32.98200","Triakidae","Furgaleus","macki",NA,1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","23.61133","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,2,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","29","29_L372.avi","1","32.55067","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.111084","114.855648","20200603","10:31","South-west","No-take",NA,"43","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","30","30_L373.avi","1","31.74867","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.112094","114.85946","20200603","10:37","South-west","No-take",NA,"42.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","30","30_L373.avi","1","2.19733","Labridae","Austrolabrus","maculatus",NA,1,"-34.112094","114.85946","20200603","10:37","South-west","No-take",NA,"42.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","30","30_L373.avi","1","33.49267","Labridae","Coris","auricularis",NA,3,"-34.112094","114.85946","20200603","10:37","South-west","No-take",NA,"42.9","Hayley",NA,NA
"2020-06_south-west_stereo-BRUVs","30","30_L373.avi","1","25.28467","Labridae","Ophthalmolepis","lineolatus",NA,5,"-34.112094","114.85946","20200603","10:37","South-west","No-take",NA,"42.9","Hayley",NA,NA
