"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Labridae","Ophthalmolepis","lineolatus",247.73203,1206.03245,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Labridae","Pseudolabrus","biserialis",125.42613,2455.93759,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Labridae","Pseudolabrus","biserialis",168.73348,1906.78655,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Labridae","Pseudolabrus","biserialis",140.2727,1916.88328,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Monacanthidae","Meuschenia","freycineti",544.65671,3470.68739,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Monacanthidae","Meuschenia","galii",200.82691,1424.24158,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Monacanthidae","Nelusetta","ayraud",670.89211,1456.48171,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Mullidae","Parupeneus","chrysopleuron",136.93361,1535.45824,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Oplegnathidae","Oplegnathus","woodwardi",436.39655,1349.55108,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Ostraciidae","Aracana","aurita",241.8383,2720.38346,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",61.10594,1974.60669,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",72.82354,1526.26527,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",64.99299,1851.30178,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",63.3832,1452.32147,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",57.82082,1735.91741,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",54.48328,1044.05523,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",55.54016,1311.74899,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",147.25025,1604.28514,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",83.37065,1481.09956,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",155.01469,1618.03216,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",85.2993,1479.07652,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",173.90447,1139.91393,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",158.05112,1320.20523,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",123.40975,1663.21573,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",57.32792,2078.32464,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",185.53981,4759.20713,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",105.70305,1524.22336,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO146","2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",75.29455,1192.9893,"IO","MBH",-33.97618897,114.8213721,20201013,10:17:00,"South-west","Fished","C.IO.33",45.7,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Heterodontidae","Heterodontus","portusjacksoni",526.60011,4746.71227,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Coris","auricularis",131.68058,3062.30139,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Coris","auricularis",110.33733,2637.77811,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",192.36164,2246.97914,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",178.53404,2016.14175,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",144.80014,1819.50883,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",172.47249,1306.99878,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",262.67203,2661.73834,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",170.3306,1853.78899,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",117.91429,1644.1502,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",104.24495,1914.42873,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",90.50031,2100.82397,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",152.07678,2734.5199,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",133.04333,1879.00839,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Monacanthidae","Acanthaluteres","vittiger",227.24607,2009.77781,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Monacanthidae","Meuschenia","galii",270.08034,1310.49897,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Mullidae","Upeneichthys","vlamingii",282.84674,2036.48446,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Parascylliidae","Parascyllium","variolatum",571.9749,1240.86666,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",151.55566,1734.4944,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",171.84564,2140.39396,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",145.51423,1343.37074,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",178.90854,1109.29212,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",176.86342,1418.55591,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",165.35928,1932.90207,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",181.12053,1950.67986,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",177.64086,1247.28027,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO147","2020-10_south-west_stereo-BRUVs","IO147","Sparidae","Chrysophrys","auratus",330.05176,1885.75641,"IO","MBH",-33.98118897,114.8313721,20201013,10:28:00,"South-west","Fished","C.IO.33",44,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",398.49379,4842.41625,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",306.16324,4782.91161,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",572.57568,2274.64228,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",689.81697,1129.62789,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",614.7002,1003.99678,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",547.708,1406.06258,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO148","2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",638.3996,1591.58301,"IO","MBH",-34.01118897,114.5963721,20201123,10:31:00,"South-west","Fished","C.IO.46",140,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Cheilodactylidae","Nemadactylus","valenciennesi",396.25589,3581.09837,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Heterodontidae","Heterodontus","portusjacksoni",510.54423,4221.41629,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Labridae","Achoerodus","gouldii",685.77622,5517.94155,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Labridae","Coris","auricularis",324.14925,3044.33726,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Labridae","Ophthalmolepis","lineolatus",300.45564,5284.93348,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Labridae","Ophthalmolepis","lineolatus",222.36431,4953.34935,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Labridae","Pseudolabrus","biserialis",171.02521,7628.66302,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Monacanthidae","Meuschenia","galii",228.14618,2906.18922,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Monacanthidae","Meuschenia","hippocrepis",275.04474,5406.7383,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Scorpididae","Tilodon","sexfasciatus",279.66628,1874.94419,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Scorpididae","Tilodon","sexfasciatus",242.32133,1094.47335,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Sparidae","Chrysophrys","auratus",387.49519,2065.90543,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Sparidae","Chrysophrys","auratus",408.52556,1457.09659,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO152","2020-10_south-west_stereo-BRUVs","IO152","Urolophidae","Trygonoptera","ovalis",238.6812,1955.97641,"IO","MBH",-33.98118897,114.8688721,20201013,12:18:00,"South-west","Fished","C.IO.37",41.2,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO180","2020-10_south-west_stereo-BRUVs","IO180","Monacanthidae","Nelusetta","ayraud",524.66886,1903.38752,"IO","MBH",-33.99618897,114.7038721,20201123,12:36:00,"South-west","Fished","C.IO.41",122,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO180","2020-10_south-west_stereo-BRUVs","IO180","Monacanthidae","Nelusetta","ayraud",656.3525,2594.67793,"IO","MBH",-33.99618897,114.7038721,20201123,12:36:00,"South-west","Fished","C.IO.41",122,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO180","2020-10_south-west_stereo-BRUVs","IO180","Oplegnathidae","Oplegnathus","woodwardi",416.05194,1497.13441,"IO","MBH",-33.99618897,114.7038721,20201123,12:36:00,"South-west","Fished","C.IO.41",122,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO180","2020-10_south-west_stereo-BRUVs","IO180","Triglidae","Pterygotrigla","polyommata",303.10339,2758.83217,"IO","MBH",-33.99618897,114.7038721,20201123,12:36:00,"South-west","Fished","C.IO.41",122,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO184","2020-10_south-west_stereo-BRUVs","IO184","Carangidae","Pseudocaranx","spp",255.08448,3217.56475,"IO","MBH",-34.04118897,114.9038721,20201016,07:19:00,"South-west","Fished","C.IO.62",45.9,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO184","2020-10_south-west_stereo-BRUVs","IO184","Carangidae","Pseudocaranx","spp",269.99704,3646.90213,"IO","MBH",-34.04118897,114.9038721,20201016,07:19:00,"South-west","Fished","C.IO.62",45.9,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO184","2020-10_south-west_stereo-BRUVs","IO184","Carangidae","Pseudocaranx","spp",273.36648,3073.04538,"IO","MBH",-34.04118897,114.9038721,20201016,07:19:00,"South-west","Fished","C.IO.62",45.9,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO184","2020-10_south-west_stereo-BRUVs","IO184","Carangidae","Pseudocaranx","spp",321.63022,3692.01089,"IO","MBH",-34.04118897,114.9038721,20201016,07:19:00,"South-west","Fished","C.IO.62",45.9,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
