"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Acanthaluteres","vittiger",149.97277,1,1708.86947
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Acanthaluteres","vittiger",151.21145,1,1851.42429
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Acanthaluteres","vittiger",142.84112,1,1653.73836
"2020-10_south-west_stereo-BRUVs","FH44","Pomacentridae","Chromis","klunzingeri",56.9403,1,5059.66564
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Austrolabrus","maculatus",108.18589,1,1711.16842
"2020-10_south-west_stereo-BRUVs","FH44","Mullidae","Upeneichthys","vlamingii",194.92248,1,1805.5908
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Pseudolabrus","biserialis",118.30535,1,2269.0366
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Pseudolabrus","biserialis",82.01043,1,2610.99338
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Pseudolabrus","biserialis",122.85205,1,1605.20646
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Pseudolabrus","biserialis",153.0945,1,1794.23653
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Pseudolabrus","biserialis",122.02354,1,2996.31234
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Meuschenia","galii",283.42312,1,1661.59081
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Choerodon","rubescens",350.60076,1,4462.4092
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",192.8294,1,1140.86822
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",189.36563,1,1212.2559
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",181.06985,1,2386.27145
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",170.81855,1,1368.05196
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",171.18992,1,1622.14454
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",119.33131,1,1492.62084
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",182.90142,1,1268.78507
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",196.42025,1,1671.98241
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",182.01576,1,1392.71169
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",183.26793,1,1067.3598
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",192.72097,1,959.28767
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",190.76565,1,1407.72349
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",165.63098,1,2519.48924
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",158.77947,1,2384.70756
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",167.60938,1,2170.94219
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",187.87074,1,1308.93321
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",154.91196,1,1174.17188
"2020-10_south-west_stereo-BRUVs","FH44","Cheilodactylidae","Nemadactylus","valenciennesi",277.91415,1,4654.58175
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Meuschenia","freycineti",419.8593,1,2231.04949
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Acanthaluteres","brownii",484.37651,1,3749.98657
"2020-10_south-west_stereo-BRUVs","FH44","Sparidae","Chrysophrys","auratus",381.93038,1,1420.58808
"2020-10_south-west_stereo-BRUVs","FH44","Carangidae","Pseudocaranx","spp",290.58992,1,1800.52862
"2020-10_south-west_stereo-BRUVs","FH44","Carangidae","Pseudocaranx","spp",285.49593,1,1071.05352
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Coris","auricularis",105.48675,1,1795.0676
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Coris","auricularis",150.07106,1,1631.20063
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Coris","auricularis",258.65409,1,2418.9083
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Notolabrus","parilus",357.65158,1,1629.67225
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",134.68808,1,1346.2068
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",239.43092,1,2956.61165
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",144.27539,1,1949.37378
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",271.50609,1,1457.97793
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",141.3646,1,1939.84355
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",121.58836,1,1735.69211
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",151.21132,1,2073.34201
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",89.18512,1,1022.68403
"2020-10_south-west_stereo-BRUVs","IO37","Pinguipedidae","Parapercis","haackei",111.45505,1,1709.74348
"2020-10_south-west_stereo-BRUVs","IO37","Sparidae","Chrysophrys","auratus",399.01321,1,2403.71457
"2020-10_south-west_stereo-BRUVs","IO37","Carangidae","Pseudocaranx","spp",295.17641,1,2446.91467
"2020-10_south-west_stereo-BRUVs","IO37","Squalidae","Squalus","spp",548.20971,1,1980.24389
"2020-10_south-west_stereo-BRUVs","IO37","Scyliorhinidae","Asymbolus","occiduus",500.59723,1,2862.34716
"2020-10_south-west_stereo-BRUVs","IO37","Monacanthidae","Nelusetta","ayraud",661.50783,1,1138.46859
"2020-10_south-west_stereo-BRUVs","IO37","Monacanthidae","Nelusetta","ayraud",548.25004,1,1457.70514
"2020-10_south-west_stereo-BRUVs","IO37","Oplegnathidae","Oplegnathus","woodwardi",354.51939,1,3710.63335
"2020-10_south-west_stereo-BRUVs","IO37","Oplegnathidae","Oplegnathus","woodwardi",326.50313,1,3613.85947
"2020-10_south-west_stereo-BRUVs","IO290","Gerreidae","Gerres","subfasciatus",75.4055,1,2519.35203
"2020-10_south-west_stereo-BRUVs","IO290","Gerreidae","Gerres","subfasciatus",69.87001,1,2649.1974
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Meuschenia","scaber",140.53199,1,2386.23203
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Meuschenia","scaber",151.81755,1,2207.8828
"2020-10_south-west_stereo-BRUVs","IO290","Oplegnathidae","Oplegnathus","woodwardi",330.70686,1,1582.92467
"2020-10_south-west_stereo-BRUVs","IO290","Oplegnathidae","Oplegnathus","woodwardi",325.11176,1,2636.03373
"2020-10_south-west_stereo-BRUVs","IO290","Carangidae","Pseudocaranx","spp",337.04905,1,4674.37057
"2020-10_south-west_stereo-BRUVs","IO290","Carangidae","Pseudocaranx","spp",286.87605,1,5050.04792
"2020-10_south-west_stereo-BRUVs","IO290","Triakidae","Furgaleus","macki",1049.33343,1,2224.24449
"2020-10_south-west_stereo-BRUVs","IO290","Squalidae","Squalus","spp",538.50878,1,1267.29988
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",619.89004,1,3288.21542
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",574.32307,1,3638.10141
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",550.58374,1,2368.63381
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",604.23462,1,1536.33266
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",513.25369,1,1284.67678
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",593.26441,1,1580.09522
"2020-10_south-west_stereo-BRUVs","IO290","Monacanthidae","Nelusetta","ayraud",550.45867,1,1390.69021
"2020-10_south-west_stereo-BRUVs","IO291","Monacanthidae","Nelusetta","ayraud",555.57119,1,1938.13858
"2020-10_south-west_stereo-BRUVs","IO291","Monacanthidae","Nelusetta","ayraud",528.7878,1,1785.30915
"2020-10_south-west_stereo-BRUVs","IO291","Monacanthidae","Nelusetta","ayraud",552.58979,1,2239.56648
"2020-10_south-west_stereo-BRUVs","IO291","Monacanthidae","Nelusetta","ayraud",564.54916,1,1099.13119
"2020-10_south-west_stereo-BRUVs","IO291","Carangidae","Pseudocaranx","spp",313.21323,1,2978.9394
"2020-10_south-west_stereo-BRUVs","IO291","Carangidae","Pseudocaranx","spp",305.24336,1,3154.84595
"2020-10_south-west_stereo-BRUVs","IO291","Neosebastidae","Neosebastes","nigropunctatus",232.13457,1,4672.46844
"2020-10_south-west_stereo-BRUVs","IO297","Oplegnathidae","Oplegnathus","woodwardi",339.75971,1,2336.47239
"2020-10_south-west_stereo-BRUVs","IO297","Oplegnathidae","Oplegnathus","woodwardi",309.96827,1,1223.23222
"2020-10_south-west_stereo-BRUVs","IO297","Carangidae","Pseudocaranx","spp",315.60099,1,3349.61062
"2020-10_south-west_stereo-BRUVs","IO297","Carangidae","Pseudocaranx","spp",289.94491,1,2547.41744
"2020-10_south-west_stereo-BRUVs","IO297","Carcharhinidae","Carcharhinus","plumbeus",670.97054,1,3826.6626
"2020-10_south-west_stereo-BRUVs","IO297","Monacanthidae","Nelusetta","ayraud",603.77073,1,1319.0881
"2020-10_south-west_stereo-BRUVs","IO297","Monacanthidae","Nelusetta","ayraud",542.19751,1,1536.74791
"2020-10_south-west_stereo-BRUVs","IO297","Monacanthidae","Nelusetta","ayraud",633.66346,1,1606.86864
"2020-10_south-west_stereo-BRUVs","IO297","Monacanthidae","Nelusetta","ayraud",538.74342,1,1900.07148
"2020-10_south-west_stereo-BRUVs","IO302","Monacanthidae","Nelusetta","ayraud",594.85929,1,1962.37786
"2020-10_south-west_stereo-BRUVs","IO302","Triakidae","Furgaleus","macki",1041.38678,1,6769.25387
"2020-10_south-west_stereo-BRUVs","IO302","Monacanthidae","Nelusetta","ayraud",600.96312,1,4991.99878
"2020-10_south-west_stereo-BRUVs","IO302","Monacanthidae","Nelusetta","ayraud",634.32235,1,4729.19152
"2020-10_south-west_stereo-BRUVs","IO302","Monacanthidae","Nelusetta","ayraud",650.71422,1,3195.84693
"2020-10_south-west_stereo-BRUVs","IO302","Oplegnathidae","Oplegnathus","woodwardi",351.175,1,3458.91796
"2020-10_south-west_stereo-BRUVs","IO40","Neosebastidae","Neosebastes","pandus",288.85847,1,2309.30949
"2020-10_south-west_stereo-BRUVs","IO40","Carangidae","Pseudocaranx","spp",310.07918,1,2150.32361
"2020-10_south-west_stereo-BRUVs","IO40","Oplegnathidae","Oplegnathus","woodwardi",375.54514,1,1678.8423
"2020-10_south-west_stereo-BRUVs","IO40","Oplegnathidae","Oplegnathus","woodwardi",334.08586,1,1341.771
"2020-10_south-west_stereo-BRUVs","IO330","Labridae","Suezichthys","bifurcatus",64.95426,1,2330.18683
"2020-10_south-west_stereo-BRUVs","IO330","Labridae","Suezichthys","bifurcatus",113.07943,1,1839.822
"2020-10_south-west_stereo-BRUVs","IO330","Labridae","Suezichthys","bifurcatus",79.02566,1,1665.22156
"2020-10_south-west_stereo-BRUVs","IO330","Triglidae","Pterygotrigla","polyommata",300.06401,1,1828.11242
"2020-10_south-west_stereo-BRUVs","IO330","Carangidae","Pseudocaranx","spp",295.78677,1,1612.68459
"2020-10_south-west_stereo-BRUVs","IO330","Carangidae","Pseudocaranx","spp",322.73866,1,1954.33304
"2020-10_south-west_stereo-BRUVs","IO330","Carangidae","Pseudocaranx","spp",369.69241,1,1686.25186
"2020-10_south-west_stereo-BRUVs","IO330","Carangidae","Pseudocaranx","spp",271.70672,1,1880.82174
"2020-10_south-west_stereo-BRUVs","IO330","Carangidae","Pseudocaranx","spp",313.97496,1,2042.4103
"2020-10_south-west_stereo-BRUVs","IO330","Monacanthidae","Nelusetta","ayraud",668.92851,1,2837.17516
"2020-10_south-west_stereo-BRUVs","IO330","Oplegnathidae","Oplegnathus","woodwardi",342.84164,1,1093.34638
"2020-10_south-west_stereo-BRUVs","IO330","Monacanthidae","Nelusetta","ayraud",543.37399,1,1669.71652
"2020-10_south-west_stereo-BRUVs","IO110","Scyliorhinidae","Asymbolus","occiduus",514.50356,1,3836.15211
"2020-10_south-west_stereo-BRUVs","IO110","Squalidae","Squalus","spp",553.10977,1,1721.22959
"2020-10_south-west_stereo-BRUVs","IO110","Monacanthidae","Nelusetta","ayraud",612.592,1,1796.83369
"2020-10_south-west_stereo-BRUVs","IO110","Monacanthidae","Nelusetta","ayraud",641.42124,1,4517.76097
"2020-10_south-west_stereo-BRUVs","IO110","Monacanthidae","Nelusetta","ayraud",578.39211,1,2045.88113
"2020-10_south-west_stereo-BRUVs","IO110","Monacanthidae","Nelusetta","ayraud",587.55391,1,4024.07663
"2020-10_south-west_stereo-BRUVs","IO110","Monacanthidae","Nelusetta","ayraud",595.33548,1,1579.57271
"2020-10_south-west_stereo-BRUVs","IO110","Pinguipedidae","Parapercis","ramsayi",61.55064,1,3937.99866
"2020-10_south-west_stereo-BRUVs","IO110","Oplegnathidae","Oplegnathus","woodwardi",317.80032,1,1502.90774
"2020-10_south-west_stereo-BRUVs","IO110","Oplegnathidae","Oplegnathus","woodwardi",367.3551,1,1943.72547
"2020-10_south-west_stereo-BRUVs","IO110","Oplegnathidae","Oplegnathus","woodwardi",357.17905,1,1746.41214
"2020-10_south-west_stereo-BRUVs","IO110","Gerreidae","Gerres","subfasciatus",71.54658,1,4939.41561
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Eupetrichthys","angustipes",105.43366,1,2151.36334
"2020-10_south-west_stereo-BRUVs","IO355","Pinguipedidae","Parapercis","haackei",98.90451,1,2946.02172
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Austrolabrus","maculatus",81.08186,1,2085.51316
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Ophthalmolepis","lineolatus",158.47265,1,1795.22501
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Ophthalmolepis","lineolatus",152.82606,1,1553.32149
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Ophthalmolepis","lineolatus",149.92518,1,1149.66356
"2020-10_south-west_stereo-BRUVs","IO355","Pinguipedidae","Parapercis","ramsayi",133.39067,1,1484.26493
"2020-10_south-west_stereo-BRUVs","IO355","Pinguipedidae","Parapercis","ramsayi",137.99632,1,1565.74724
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Pseudolabrus","biserialis",122.35058,1,1415.03855
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Pseudolabrus","biserialis",128.88245,1,1316.9443
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Pseudolabrus","biserialis",160.15621,1,1830.56688
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Pseudolabrus","biserialis",113.68171,1,1130.43845
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Pseudolabrus","biserialis",114.65375,1,1471.40879
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Ophthalmolepis","lineolatus",253.85863,1,1129.91017
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",203.60846,1,2432.23765
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",118.65776,1,2014.00151
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",103.55255,1,1276.35778
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",172.77942,1,1471.2391
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",127.13144,1,1417.74232
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",127.03675,1,1560.37673
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",142.21354,1,1754.1597
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",123.99977,1,1433.5927
"2020-10_south-west_stereo-BRUVs","IO370","Labridae","Suezichthys","bifurcatus",57.52587,1,1603.15903
"2020-10_south-west_stereo-BRUVs","IO370","Labridae","Suezichthys","bifurcatus",63.89236,1,1800.59238
"2020-10_south-west_stereo-BRUVs","IO370","Gerreidae","Gerres","subfasciatus",64.17907,1,2403.07608
"2020-10_south-west_stereo-BRUVs","IO370","Gerreidae","Gerres","subfasciatus",93.44688,1,2488.88845
"2020-10_south-west_stereo-BRUVs","IO370","Gerreidae","Gerres","subfasciatus",85.10253,1,1966.01699
"2020-10_south-west_stereo-BRUVs","IO370","Gerreidae","Gerres","subfasciatus",81.34761,1,1707.07474
"2020-10_south-west_stereo-BRUVs","IO370","Oplegnathidae","Oplegnathus","woodwardi",255.43507,1,1928.41717
"2020-10_south-west_stereo-BRUVs","IO370","Monacanthidae","Nelusetta","ayraud",680.44417,1,1971.46013
"2020-10_south-west_stereo-BRUVs","IO370","Monacanthidae","Nelusetta","ayraud",612.8847,1,1245.38887
"2020-10_south-west_stereo-BRUVs","IO370","Monacanthidae","Nelusetta","ayraud",697.48964,1,1493.87365
"2020-10_south-west_stereo-BRUVs","IO370","Monacanthidae","Nelusetta","ayraud",537.1902,1,1379.23774
"2020-10_south-west_stereo-BRUVs","IO370","Carcharhinidae","Unknown","NA",559.6808,1,6916.54664
"2020-10_south-west_stereo-BRUVs","IO370","Squalidae","Squalus","spp",459.23211,1,6359.27235
"2020-10_south-west_stereo-BRUVs","IO370","Carangidae","Pseudocaranx","spp",348.64194,1,4149.28511
"2020-10_south-west_stereo-BRUVs","IO370","Carangidae","Pseudocaranx","spp",338.78926,1,4404.28867
"2020-10_south-west_stereo-BRUVs","IO370","Rhinobatidae","Trygonorrhina","dumerilii",732.79622,1,3075.10722
"2020-10_south-west_stereo-BRUVs","IO370","Neosebastidae","Neosebastes","nigropunctatus",366.07465,1,3068.422
"2020-10_south-west_stereo-BRUVs","IO180","Triglidae","Pterygotrigla","polyommata",303.10339,1,2758.83217
"2020-10_south-west_stereo-BRUVs","IO180","Oplegnathidae","Oplegnathus","woodwardi",416.05194,1,1497.13441
"2020-10_south-west_stereo-BRUVs","IO180","Monacanthidae","Nelusetta","ayraud",524.66886,1,1903.38752
"2020-10_south-west_stereo-BRUVs","IO180","Monacanthidae","Nelusetta","ayraud",656.3525,1,2594.67793
"2020-10_south-west_stereo-BRUVs","IO378","Gerreidae","Gerres","subfasciatus",72.92523,1,2235.69581
"2020-10_south-west_stereo-BRUVs","IO378","Gerreidae","Gerres","subfasciatus",59.35137,1,2487.74301
"2020-10_south-west_stereo-BRUVs","IO378","Gerreidae","Gerres","subfasciatus",72.14738,1,2213.40315
"2020-10_south-west_stereo-BRUVs","IO378","Gerreidae","Gerres","subfasciatus",72.87426,1,2094.76772
"2020-10_south-west_stereo-BRUVs","IO378","Gerreidae","Gerres","subfasciatus",65.12669,1,2734.82228
"2020-10_south-west_stereo-BRUVs","IO378","Gerreidae","Gerres","subfasciatus",80.08786,1,1913.03188
"2020-10_south-west_stereo-BRUVs","IO378","Labridae","Suezichthys","bifurcatus",50.7431,1,1393.78387
"2020-10_south-west_stereo-BRUVs","IO378","Labridae","Suezichthys","bifurcatus",70.0345,1,1441.12079
"2020-10_south-west_stereo-BRUVs","IO378","Neosebastidae","Neosebastes","pandus",323.87049,1,3142.2322
"2020-10_south-west_stereo-BRUVs","IO378","Triglidae","Pterygotrigla","polyommata",280.50056,1,2593.17802
"2020-10_south-west_stereo-BRUVs","IO378","Triglidae","Pterygotrigla","polyommata",290.17805,1,3740.59765
"2020-10_south-west_stereo-BRUVs","IO378","Neosebastidae","Neosebastes","pandus",240.4217,1,2389.11589
"2020-10_south-west_stereo-BRUVs","IO378","Squalidae","Squalus","spp",471.89568,1,1447.8476
"2020-10_south-west_stereo-BRUVs","IO378","Pristiophoridae","Pristiophorus","cirratus",748.70656,1,4217.84433
"2020-10_south-west_stereo-BRUVs","IO378","Triakidae","Furgaleus","macki",802.87821,1,2846.48259
"2020-10_south-west_stereo-BRUVs","IO378","Monacanthidae","Nelusetta","ayraud",474.4897,1,1553.46178
"2020-10_south-west_stereo-BRUVs","IO378","Monacanthidae","Nelusetta","ayraud",553.90361,1,1619.84092
"2020-10_south-west_stereo-BRUVs","IO378","Monacanthidae","Nelusetta","ayraud",387.43211,1,1814.81655
"2020-10_south-west_stereo-BRUVs","IO378","Monacanthidae","Nelusetta","ayraud",544.07038,1,2425.0706
"2020-10_south-west_stereo-BRUVs","IO378","Scyliorhinidae","Asymbolus","occiduus",427.97811,1,4876.05546
"2020-10_south-west_stereo-BRUVs","IO378","Scyliorhinidae","Asymbolus","occiduus",514.27544,1,4091.31934
"2020-10_south-west_stereo-BRUVs","IO378","Scyliorhinidae","Asymbolus","occiduus",422.34071,1,4904.38924
"2020-10_south-west_stereo-BRUVs","IO378","Oplegnathidae","Oplegnathus","woodwardi",318.79231,1,1604.45117
"2020-10_south-west_stereo-BRUVs","IO378","Oplegnathidae","Oplegnathus","woodwardi",363.9644,1,973.89479
"2020-10_south-west_stereo-BRUVs","IO378","Oplegnathidae","Oplegnathus","woodwardi",370.74071,1,1369.96902
"2020-10_south-west_stereo-BRUVs","IO378","Oplegnathidae","Oplegnathus","woodwardi",326.99822,1,2097.97182
"2020-10_south-west_stereo-BRUVs","IO378","Rhinobatidae","Trygonorrhina","dumerilii",801.46471,1,4333.00202
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Austrolabrus","maculatus",59.09168,1,1782.39488
"2020-10_south-west_stereo-BRUVs","IO263","Neosebastidae","Neosebastes","nigropunctatus",293.42427,1,1501.79307
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Ophthalmolepis","lineolatus",102.99332,1,1556.99207
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Ophthalmolepis","lineolatus",171.41926,1,2474.80421
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Ophthalmolepis","lineolatus",119.39443,1,1599.01765
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Ophthalmolepis","lineolatus",165.52278,1,1740.61716
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Ophthalmolepis","lineolatus",113.14432,1,2287.6101
"2020-10_south-west_stereo-BRUVs","IO263","Aulopidae","Latropiscis","purpurissatus",423.9242,1,4556.04657
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Pseudolabrus","biserialis",134.20079,1,1653.01753
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Pseudolabrus","biserialis",90.70464,1,1517.29682
"2020-10_south-west_stereo-BRUVs","IO263","Heterodontidae","Heterodontus","portusjacksoni",419.2441,1,1728.02023
"2020-10_south-west_stereo-BRUVs","IO263","Labridae","Coris","auricularis",276.6988,1,3012.34541
"2020-10_south-west_stereo-BRUVs","IO263","Cheilodactylidae","Nemadactylus","valenciennesi",544.37649,1,4124.14996
"2020-10_south-west_stereo-BRUVs","IOC04","Triakidae","Mustelus","antarcticus",807.75444,1,2386.57475
"2020-10_south-west_stereo-BRUVs","IOC04","Carangidae","Pseudocaranx","spp",291.13316,1,2026.93407
"2020-10_south-west_stereo-BRUVs","IOC04","Carangidae","Pseudocaranx","spp",278.97429,1,2341.40779
"2020-10_south-west_stereo-BRUVs","IOC04","Monacanthidae","Nelusetta","ayraud",533.4444,1,1537.01321
"2020-10_south-west_stereo-BRUVs","IOC04","Monacanthidae","Nelusetta","ayraud",584.89074,1,2363.48442
"2020-10_south-west_stereo-BRUVs","IOC04","Monacanthidae","Nelusetta","ayraud",595.02782,1,1735.42362
"2020-10_south-west_stereo-BRUVs","IOC04","Monacanthidae","Nelusetta","ayraud",694.76175,1,3703.25208
"2020-10_south-west_stereo-BRUVs","IOC04","Oplegnathidae","Oplegnathus","woodwardi",278.48033,1,1014.22069
"2020-10_south-west_stereo-BRUVs","IO264","Pinguipedidae","Parapercis","ramsayi",76.47071,1,2088.0973
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Eupetrichthys","angustipes",108.35195,1,2033.7781
"2020-10_south-west_stereo-BRUVs","IO264","Odacidae","Siphonognathus","caninis",85.37418,1,2058.10112
"2020-10_south-west_stereo-BRUVs","IO264","Odacidae","Siphonognathus","caninis",86.74582,1,2161.81714
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Ophthalmolepis","lineolatus",172.64961,1,2582.988
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Ophthalmolepis","lineolatus",175.19169,1,2154.23228
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Ophthalmolepis","lineolatus",178.95006,1,1931.2497
"2020-10_south-west_stereo-BRUVs","IO264","Monacanthidae","Nelusetta","ayraud",636.12326,1,1573.74392
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Austrolabrus","maculatus",69.13801,1,2266.16738
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Austrolabrus","maculatus",49.12774,1,2136.29739
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Austrolabrus","maculatus",73.59947,1,2823.26896
"2020-10_south-west_stereo-BRUVs","IO264","Heterodontidae","Heterodontus","portusjacksoni",448.29935,1,2599.44243
"2020-10_south-west_stereo-BRUVs","IO264","Heterodontidae","Heterodontus","portusjacksoni",545.95472,1,1962.40907
"2020-10_south-west_stereo-BRUVs","IO264","Labridae","Coris","auricularis",258.21119,1,2330.35807
"2020-10_south-west_stereo-BRUVs","IO264","Myliobatidae","Myliobatis","tenuicaudatus",691.68931,1,2880.48245
"2020-10_south-west_stereo-BRUVs","IOC05","Labridae","Ophthalmolepis","lineolatus",242.66601,1,1645.4374
"2020-10_south-west_stereo-BRUVs","IOC05","Labridae","Ophthalmolepis","lineolatus",165.95819,1,1553.21504
"2020-10_south-west_stereo-BRUVs","IOC05","Labridae","Ophthalmolepis","lineolatus",149.57281,1,1603.70481
"2020-10_south-west_stereo-BRUVs","IOC05","Labridae","Coris","auricularis",455.91661,1,3349.05762
"2020-10_south-west_stereo-BRUVs","IOC05","Labridae","Austrolabrus","maculatus",98.08652,1,1827.53676
"2020-10_south-west_stereo-BRUVs","IOC05","Monacanthidae","Scobinichthys","granulatus",220.75263,1,1758.06279
"2020-10_south-west_stereo-BRUVs","IOC05","Sphyraenidae","Sphyraena","novaehollandiae",722.0338,1,4167.07955
"2020-10_south-west_stereo-BRUVs","IOC05","Monacanthidae","Acanthaluteres","vittiger",186.87215,1,1388.86387
"2020-10_south-west_stereo-BRUVs","IOC05","Oplegnathidae","Oplegnathus","woodwardi",434.57889,1,1063.54617
"2020-10_south-west_stereo-BRUVs","IOC05","Heterodontidae","Heterodontus","portusjacksoni",543.12103,1,4070.48327
"2020-10_south-west_stereo-BRUVs","FH11","Labridae","Austrolabrus","maculatus",96.59168,1,1368.73767
"2020-10_south-west_stereo-BRUVs","FH11","Serranidae","Caesioperca","spp",174.11773,1,1640.3524
"2020-10_south-west_stereo-BRUVs","FH11","Labridae","Pseudolabrus","biserialis",118.27739,1,1260.6484
"2020-10_south-west_stereo-BRUVs","FH11","Heterodontidae","Heterodontus","portusjacksoni",655.5563,1,2251.92243
"2020-10_south-west_stereo-BRUVs","FH11","Rhinobatidae","Trygonorrhina","dumerilii",942.3448,1,2255.02993
"2020-10_south-west_stereo-BRUVs","FH11","Labridae","Ophthalmolepis","lineolatus",283.84034,1,1754.80472
