OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
FH49	30	1	703.12697	550.07463	304.21826	435.22388
FH49	31	0	1446.54774	537.98507	775.65582	503.73134
FH49	31	1	1797.10388	461.41791	1085.91815	469.47761
FH49	32	0	1241.04932	957.08955	425.09969	846.26866
FH49	32	1	965.03673	942.98507	34.24974	773.73134
FH49	33	0	1249.10808	842.23881	817.96432	822.08955
FH49	33	1	1412.29801	828.13433	991.22770	834.17910
FH49	34	0	187.36621	562.16418	6.04407	405.00000
FH49	34	1	322.35047	584.32836	185.35152	443.28358
FH49	35	0	808.11962	593.76493	675.43232	535.59328
FH49	35	1	871.07870	560.51866	739.39874	514.43657
FH49	36	0	30.22036	304.25373	18.13221	177.31343
FH49	36	1	239.74816	330.44776	215.57188	231.71642
FH49	37	0	1281.34313	767.68657	948.91920	765.67164
FH49	37	1	1488.85624	739.47761	1136.28541	771.71642
FH49	38	0	1180.60860	807.98507	961.00735	807.98507
FH49	38	1	1315.59286	775.74627	1130.24134	812.01493
FH49	39	0	1035.55089	600.44776	684.99475	542.01493
FH49	39	1	1190.68206	562.16418	894.52256	552.08955
FH49	40	0	529.86359	695.14925	269.96852	546.04478
FH49	40	1	950.93389	620.59701	545.98111	527.91045
FH49	41	0	1460.65058	721.34328	1652.04617	848.28358
FH49	42	0	471.43757	733.43284	288.10073	582.31343
FH49	42	1	1305.51941	862.38806	1087.93284	892.61194
FH49	43	0	225.64533	703.20896	6.04407	523.88060
FH49	43	1	1218.88772	689.10448	832.06716	654.85075
IO254	0	0	1392.12276	290.86364	779.53964	258.95455
IO254	1	0	1662.44757	520.56818	1323.83887	606.38636
IO254	1	1	1737.53708	503.38636	1403.63427	603.11364
IO254	2	0	1073.02046	419.59091	899.12788	419.29545
IO254	2	1	1336.61381	382.15909	1158.26598	420.93182
IO254	3	0	238.66240	691.31818	117.80563	527.13636
IO254	3	1	714.82609	635.72727	539.14322	566.09091
IO254	4	0	1454.65985	561.45455	986.86445	588.00000
IO254	4	1	1075.08184	566.34091	614.26598	520.18182
IO254	5	0	646.05882	248.61364	787.30946	231.22727
IO254	5	1	334.10742	201.43182	489.68031	149.29545
IO254	6	0	1160.40409	367.86364	989.30435	385.27273
IO254	6	1	1711.50128	72.00000	1575.19949	156.56818
IO254	7	0	1094.56010	686.00000	717.63683	657.93182
IO254	7	1	875.87980	88.97727	590.97954	51.54545
IO254	8	0	1167.04604	649.97727	824.80818	643.40909
IO254	8	1	1109.92839	50.02273	901.61381	47.86364
IO365	0	0	1307.30983	364.35165	561.63265	325.18681
IO71	0	0	1156.41944	414.81818	589.25831	358.36364
IO71	1	0	1766.90537	746.04545	1597.20460	866.81818
IO71	1	1	1313.20205	793.84091	1151.70588	840.45455
IO71	2	0	1672.02046	938.86364	1157.64706	991.63636
IO71	2	1	691.15090	945.00000	304.45013	808.77273
IO71	3	0	1272.06138	583.86364	692.39130	529.50000
IO71	3	1	1640.08696	224.75000	1096.65473	215.79545
IO71	4	0	927.97187	474.79545	580.53197	409.81818
IO71	4	1	1400.22251	475.43182	983.35294	465.93182
IO71	5	0	1031.77238	373.59091	893.18414	358.63636
IO71	5	1	1554.11765	149.50000	1328.72123	169.31818
IO71	6	0	344.36829	715.90909	259.54987	585.36364
IO71	6	1	887.17136	665.52273	731.66240	618.86364
IO71	7	0	853.19693	405.00000	368.28645	312.95455
IO71	7	1	1606.95652	200.04545	1239.89770	206.18182
IO15	0	0	1430.79777	479.47253	492.76438	439.12088
FH66	0	0	56.41133	429.17910	290.11542	332.46269
FH66	0	1	229.67471	350.59701	447.26128	274.02985
FH66	1	0	1799.11857	703.20896	1083.90346	717.31343
FH66	1	1	1907.91186	616.56716	1353.87198	685.07463
FH66	2	0	1244.86988	185.05970	1034.00944	174.55597
FH66	2	1	1291.20776	168.94030	1068.76285	160.45149
FH66	3	0	1753.78804	377.46642	1544.45435	440.55597
FH66	3	1	1800.12592	372.93284	1590.79224	443.07463
FH66	4	0	1418.10493	209.56343	1348.66002	237.11940
FH66	4	1	1432.20776	197.97761	1368.30325	221.00000
FH66	5	0	1434.45960	481.56716	878.40504	461.41791
FH66	5	1	1553.32634	382.83582	987.19832	368.73134
FH66	6	0	881.30325	102.25746	1037.48688	109.30970
FH66	6	1	820.35887	106.28731	980.06821	106.28731
FH66	7	0	476.77754	300.58955	640.28122	259.24254
FH66	7	1	415.83316	285.47761	591.92865	238.08582
FH66	8	0	1422.37146	278.05970	1047.63903	263.95522
FH66	8	1	1597.64953	290.14925	1222.91710	300.22388
FH66	9	0	355.24449	204.03731	591.01994	164.54104
FH66	9	1	311.42497	174.31716	559.79224	134.31716
FH66	10	0	263.42078	267.75746	401.13746	199.35821
FH66	10	1	180.31480	241.56343	321.05352	169.13433
FH66	11	0	893.71878	176.64552	1089.06821	188.60075
FH66	12	0	1114.12382	32.23881	932.80168	6.04478
FH66	12	1	969.06611	124.92537	797.81742	92.68657
FH66	13	0	607.96852	656.16418	319.61595	538.39552
FH66	13	1	486.07975	619.39179	222.40714	486.51119
FH66	14	0	1247.09339	243.80597	1059.72718	233.73134
FH66	14	1	1376.03358	161.19403	1226.94648	169.25373
FH66	15	0	1664.13431	409.02985	1660.10493	493.65672
FH66	15	1	1744.72193	368.73134	1762.85414	457.38806
FH66	16	0	1235.01679	239.63806	1142.41763	242.45149
FH66	16	1	1293.94648	230.57090	1208.39874	242.45149
FH66	17	0	1310.27072	472.69030	1245.49108	505.91791
FH66	17	1	1375.74816	451.02985	1334.13746	493.32463
FH66	18	0	1543.25289	473.50746	1355.88667	525.89552
FH66	18	1	1688.31060	423.13433	1547.28227	489.62687
FH66	19	0	340.48269	481.56716	475.46695	415.07463
FH66	19	1	457.33473	449.32836	582.24554	390.89552
FH66	20	0	451.29066	175.29851	76.55824	58.43284
FH66	20	1	936.83106	181.34328	541.95173	116.86567
FH66	21	0	1343.79853	689.10448	977.12487	693.13433
FH66	21	1	1506.98846	630.67164	1287.38720	683.05970
FH66	22	0	629.35152	287.86567	694.98741	247.53358
FH66	22	1	694.32529	284.84328	756.93914	252.06716
FH66	23	0	804.12592	277.28731	833.49738	256.60075
FH66	23	1	857.01154	315.06716	886.38300	295.38806
FH66	24	0	719.22665	307.31716	786.68625	276.90299
FH66	24	1	794.27387	334.51866	864.75551	315.69030
FH66	25	0	348.54145	695.14925	14.10283	515.82090
FH66	25	1	1007.34523	721.34328	676.93599	646.79104
FH66	26	0	1523.98426	350.86194	1535.69780	408.28358
FH66	26	1	1650.90976	335.24627	1676.72613	414.32836
FH66	27	0	1626.73347	282.85821	1638.95068	350.35448
FH66	27	1	1811.58132	269.76119	1807.17733	352.87313
FH66	28	0	1110.09444	658.88060	805.87618	644.77612
FH66	28	1	1323.65163	503.73134	1061.74187	501.71642
FH66	29	0	944.69360	376.44403	1001.09444	372.91791
FH66	29	1	1125.00839	373.42164	1186.44596	398.10448
FH66	30	0	501.65792	417.08955	467.40818	338.50746
FH66	30	1	693.05352	439.25373	676.93599	386.86567
FH66	31	0	794.98006	337.51119	895.21196	319.89552
FH66	31	1	889.16684	375.29104	986.88038	370.77239
FH66	32	0	710.81112	314.65299	917.71563	306.29104
FH66	32	1	802.98321	313.14179	1015.42812	319.38806
FH66	33	0	243.10178	228.03731	344.04302	156.15672
FH66	33	1	357.43547	220.48134	446.79224	159.17910
FH66	34	0	865.00944	327.97015	1035.63799	326.50373
FH66	34	1	952.64848	322.42910	1111.18888	333.55597
FH66	35	0	1424.01679	349.67537	1268.56139	376.06343
FH66	35	1	1558.49738	373.85448	1365.26653	412.33209
FH66	36	0	1911.94124	340.52239	1511.33158	385.63433
FH66	36	1	1738.67786	386.86567	1397.50157	429.96269
FH66	37	0	957.83631	307.61567	1071.48688	311.55597
FH66	37	1	869.18993	269.33209	963.70094	263.70149
FH66	38	0	1392.42183	220.30224	1383.43966	251.73134
FH66	38	1	1497.18573	210.22761	1524.46800	253.24254
FH66	39	0	997.37356	319.67537	801.37041	284.92910
FH66	39	1	1097.10073	290.96269	931.31794	270.82463
FH66	40	0	996.86988	326.72761	1037.59286	326.73881
FH66	40	1	1091.56034	326.22388	1147.89717	335.80597
FH66	41	0	1677.22980	302.87313	1770.40923	384.41418
FH66	41	1	1768.89822	307.40672	1900.35677	409.09701
FH66	42	0	397.09024	423.15672	393.99475	329.46642
FH66	42	1	527.03778	435.75000	489.69255	358.17910
FH66	43	0	882.47639	413.11567	753.42812	380.10448
FH66	43	1	962.56034	328.48881	880.85729	307.56716
FH66	44	0	869.88458	356.69776	782.13746	329.22761
FH66	44	1	939.39140	295.74627	884.88667	272.30597
FH66	45	0	743.49108	255.89552	829.08290	232.74627
FH66	45	1	794.36201	231.71642	877.93914	216.62687
FH66	46	0	759.10493	269.49627	778.71563	239.29478
FH66	46	1	841.20357	270.00000	861.31794	250.37687
FH66	47	0	677.95068	228.30224	770.39140	206.94403
FH66	47	1	738.89507	197.07090	843.92760	181.25373
FH66	48	0	593.33368	222.76119	665.62749	185.28358
FH66	48	1	699.60860	183.97388	769.38405	159.59328
FH66	49	0	943.77440	128.45149	729.41448	89.16045
FH66	49	1	1023.35467	108.30224	836.69675	80.09328
FH66	50	0	1008.74816	213.07836	1064.25603	215.57836
FH66	50	1	1068.18153	157.66791	1136.78489	164.19776
FH66	51	0	467.90661	224.98507	523.53305	173.25000
FH66	51	1	531.87303	232.54104	601.09864	190.37687
FH66	52	0	602.39244	56.41791	536.80273	11.58582
FH66	52	1	461.36411	58.43284	420.45435	7.55597
FH66	53	0	321.92865	223.11940	499.66422	171.77239
FH66	53	1	415.10808	227.14925	586.29591	183.35821
FH66	54	0	449.43232	94.70149	618.19307	65.98881
FH66	54	1	533.54565	87.64925	693.24029	63.47015
FH66	55	0	293.57608	142.45149	411.48059	91.17537
FH66	55	1	478.42392	184.76493	588.77335	141.54851
FH66	56	0	959.42078	120.39179	1011.51626	118.88060
FH66	56	1	897.46905	120.89552	965.68206	114.85075
FH66	57	0	693.07555	254.98507	722.18993	221.11940
FH66	57	1	745.45750	249.44403	786.15635	222.63060
FH66	58	0	207.37356	230.88060	367.80693	165.02985
FH66	58	1	299.04197	252.03731	436.81007	191.72761
FH66	59	0	1067.53200	293.39179	864.52046	266.39925
FH66	59	1	1200.50157	292.88806	962.23295	274.96269
FH66	60	0	697.08290	60.44776	803.86149	42.31343
FH66	60	1	747.45016	30.22388	836.09654	10.07463
FH66	61	0	920.67891	58.43284	1016.98741	57.92910
FH66	61	1	1040.55299	56.92164	1120.74397	59.94403
FH66	62	0	1849.48583	366.71642	1851.50052	461.41791
FH66	63	0	1664.13431	163.20896	1263.21091	163.20896
FH66	63	1	1380.06296	699.17910	1029.50682	715.29851
FH66	64	0	987.19832	616.56716	678.95068	550.07463
FH66	64	1	1502.95908	616.56716	1363.82896	685.05970
FH66	65	0	1505.20776	235.51866	1495.79224	280.56343
FH66	66	0	1599.09024	328.85821	1484.95803	379.49627
FH66	66	1	1638.37671	323.82090	1536.83631	375.46642
FH66	67	0	1816.24344	33.24627	1814.22875	90.16791
FH66	67	1	1877.18783	24.68284	1869.63274	81.10075
FH66	68	0	1597.07555	181.88806	1605.35152	225.50373
FH66	68	1	1637.87303	183.90299	1648.16369	238.09701
FH66	69	0	1479.92130	75.55970	1601.75236	108.80597
FH66	69	1	1498.55719	50.87687	1637.00944	79.08582
FH66	70	0	1700.39874	292.16418	1380.06296	318.35821
FH66	70	1	1791.05981	265.97015	1480.79748	310.29851
FH66	71	0	1573.84785	198.40672	1583.90661	243.65299
FH66	71	1	1629.75551	193.87313	1650.89507	242.64552
FH66	72	0	1561.75971	186.82090	1524.97692	229.54851
FH66	72	1	1615.65268	178.76119	1577.35887	223.50373
FH66	73	0	1764.36516	185.13433	1726.08604	244.89552
FH66	73	1	1785.01574	153.90299	1768.89822	215.67910
FH66	74	0	1835.38300	12.08955	1388.12172	14.10448
FH66	74	1	1911.94124	60.44776	1492.88562	78.58209
FH66	75	0	1279.11962	283.45149	1280.98741	307.14179
FH66	75	1	1309.84365	276.39925	1313.22246	301.09701
FH66	76	0	1350.59391	231.94776	1176.57922	243.80597
FH66	76	1	1384.33998	227.41418	1214.85834	231.71642
FH66	77	0	1264.96852	182.03731	1261.72613	200.55597
FH66	77	1	1235.25184	166.42164	1227.47639	174.36194
FH66	78	0	1175.71563	193.29851	1021.51731	181.41418
FH66	78	1	1227.09024	200.85448	1076.41763	200.55597
FH66	79	0	1262.64533	310.47388	1143.03882	317.88060
FH66	79	1	1310.99790	300.90299	1183.33263	314.35448
FH66	80	0	1603.72613	49.86940	1596.86569	82.10821
FH66	80	1	1544.29276	50.87687	1535.41763	77.07090
FH66	81	0	1031.04617	190.37687	873.85519	167.57836
FH66	81	1	1080.90976	218.58582	914.65268	188.73507
FH66	82	0	1054.64113	60.44776	646.71563	6.04478
FH66	82	1	1111.55614	57.42537	721.25918	16.11940
FH66	83	0	620.52466	78.58209	375.08395	1.00746
FH66	83	1	658.80378	92.68657	437.53935	34.75746
FH66	84	0	1102.03568	64.47761	950.93389	44.32836
FH66	85	0	616.31375	381.23134	560.32844	318.78731
FH66	85	1	433.48059	276.95896	417.28541	205.44776
FH66	86	0	783.73767	378.71642	792.18258	349.18284
FH66	86	1	872.88772	217.52239	896.94648	203.10075
FH66	87	0	1006.53935	397.61940	983.56453	401.67537
FH66	87	1	1136.48688	365.88433	1094.87618	368.42910
FH66	88	0	1595.63484	346.56716	1418.34208	390.89552
FH66	88	1	1901.86779	344.55224	1730.61910	431.19403
FH85	0	0	1313.85939	671.69030	884.25708	703.32463
FH85	0	1	1513.81742	701.91418	1068.09759	739.08955
FH85	1	0	1408.26863	731.41791	590.30430	745.52239
FH85	1	1	1549.29696	519.85075	654.77440	533.95522
FH85	2	0	452.16055	654.37313	227.66002	535.97015
FH85	3	0	1508.84470	740.50746	1189.65582	817.94030
FH85	3	1	1560.89087	707.59701	1248.75341	801.48507
FH85	4	0	1480.65373	779.54478	938.78174	801.71642
FH85	4	1	1609.92970	803.72388	1066.37880	860.14925
FH85	5	0	1390.13641	755.59701	1355.88667	894.62687
FH85	5	1	1809.19203	731.41791	1778.97167	969.17910
FH85	6	0	1092.62329	894.97761	537.27807	860.99254
FH85	6	1	1198.39454	903.54104	612.32529	896.75746
FH85	7	0	1526.53200	1047.25746	779.24869	1031.13806
FH85	7	1	1651.94648	1045.24254	855.80693	1038.69403
FH85	8	0	1377.73767	701.05970	1243.31480	780.85075
FH85	8	1	1503.15215	737.32836	1374.77335	857.92164
FH85	9	0	1045.62434	711.26866	787.74397	672.98507
FH85	9	1	1033.53620	451.34328	872.36097	435.22388
IO34	0	0	1351.24304	519.82418	444.08163	436.74725
IO92	0	0	1136.32653	342.98901	886.97588	341.80220
IO153	0	0	1309.68460	497.27473	587.75510	481.84615
IO195	0	0	1346.49351	353.67033	577.06865	293.14286
FH70	0	0	1784.16826	838.77551	172.54302	776.32653
FH70	1	0	981.41491	838.77551	718.31740	813.06122
FH70	2	0	1229.82792	694.28571	1336.29063	706.53061
FH70	3	0	516.40535	712.65306	779.50287	689.38776
FH70	4	0	659.57935	680.81633	747.68642	661.22449
FH70	5	0	1010.55067	831.83673	1016.45889	831.12245
FH70	5	1	1044.81453	903.46939	1050.41683	906.42857
FH70	6	0	794.18738	1004.08163	572.69598	960.00000
FH70	7	0	383.02103	656.32653	748.91013	636.73469
FH74	0	0	1578.58509	756.73469	381.79732	830.20408
FH74	1	0	954.84512	535.89796	740.04780	544.38776
FH74	1	1	195.77629	130.32653	14.68451	196.12245
FH74	2	0	1080.53537	52.65306	1466.00382	33.06122
FH74	3	0	1100.11472	459.18367	706.08031	459.18367
FH74	4	0	998.34034	289.12245	1026.73231	305.83673
FH74	4	1	910.84512	306.57143	933.97132	327.28571
FH74	5	0	1062.31931	296.16327	1214.93117	295.77551
FH74	5	1	1169.39388	261.26531	1314.66348	242.81633
FH74	6	0	1030.95602	431.97959	1039.25239	453.83673
FH74	6	1	938.87189	480.65306	957.80115	510.53061
FH74	7	0	864.06883	248.12245	887.13002	262.63265
FH74	7	1	775.34990	240.46939	795.04589	263.24490
FH74	8	0	1015.59273	395.42857	758.38815	413.30612
FH74	8	1	1235.55449	387.77551	1001.60038	399.83673
FH74	9	0	1776.82600	336.73469	1030.36329	384.48980
FH74	10	0	948.37476	568.16327	794.18738	563.26531
FH74	11	0	1838.01147	786.12245	1392.58126	816.73469
FH74	12	0	1093.99618	1039.59184	384.24474	1027.34694
FH74	13	0	768.34990	164.53061	1023.62524	187.48980
FH74	13	1	876.64818	205.85714	1126.58700	226.69388
FH74	14	0	105.23901	378.36735	238.62333	407.75510
FH74	15	0	883.51816	488.57143	172.54302	460.40816
FH74	16	0	1211.58317	416.48980	756.56788	434.69388
FH74	16	1	954.60421	351.28571	491.78967	387.91837
FH74	17	0	530.62715	267.91837	272.94264	296.10204
FH74	17	1	274.20459	163.22449	22.02677	201.40816
FH74	18	0	974.14340	494.40816	674.96558	490.65306
FH74	18	1	751.42830	383.89796	478.90249	366.59184
FH74	19	0	1826.69216	366.28571	1005.06501	331.14286
FH74	19	1	1533.39579	132.18367	554.82027	151.22449
FH74	20	0	1141.85851	434.53061	1168.14340	447.26531
FH74	20	1	1054.66922	452.59184	1083.70746	472.06122
FH74	21	0	1078.08795	750.61224	837.01721	749.38776
FH74	22	0	1782.94455	470.20408	1830.66922	455.51020
FH74	23	0	515.73996	343.16327	654.18356	360.38776
FH74	23	1	448.43595	314.69388	588.40918	335.28571
FH74	24	0	199.72084	355.51020	157.95029	371.02041
FH74	24	1	356.66157	288.77551	287.66348	307.04082
FH74	25	0	234.95220	71.02041	539.65583	120.00000
FH74	26	0	1030.00574	247.87755	1051.39197	278.14286
FH74	26	1	1189.08795	325.63265	1176.21033	349.46939
FH74	27	0	1259.65201	112.34694	1482.95029	90.61224
FH74	27	1	1463.70554	98.57143	1700.46463	69.18367
FH74	28	0	916.55832	724.89796	531.08987	745.71429
FH74	29	0	1317.93499	206.93878	1566.34799	187.34694
FH74	30	0	1107.27533	311.22449	684.33078	325.04082
FH74	30	1	719.80306	36.12245	311.55641	85.40816
FH56	0	0	1424.38615	616.56716	527.84890	588.35821
FH89	0	0	1601.63892	572.55973	45.48015	656.10922
FH89	1	0	1644.66069	962.04778	1479.94878	1013.65188
FH89	2	0	1445.53137	995.22184	1232.88092	1035.76792
FH89	3	0	1125.31242	559.25256	542.92061	632.87372
FH89	3	1	614.25992	584.38225	14.44302	628.63823
FH89	4	0	874.44686	620.06143	722.39052	655.92491
FH89	4	1	1422.11012	475.07509	1143.82843	546.94539
FH89	5	0	1757.74648	573.78840	1234.11012	659.79522
FH96	0	0	1623.76440	624.16382	395.80026	715.08532
FH96	1	0	1086.60691	1051.74061	629.34699	1057.88396
FH96	2	0	746.39052	348.73720	783.57234	349.40273
FH96	2	1	803.24072	366.86007	835.81306	360.76792
FH96	3	0	1365.63380	549.21502	1574.59667	501.29693
FH96	4	0	1254.27657	436.23891	1365.29706	399.95904
FH96	4	1	1198.04097	433.16724	1305.06658	400.88055
FH96	5	0	1339.43790	550.67577	1411.35980	529.21160
FH96	5	1	1250.01408	524.87372	1293.97183	499.41638
FH96	6	0	224.00896	238.32423	357.93598	271.55290
FH96	6	1	378.58003	269.04096	501.05634	287.63823
FH96	7	0	318.69398	597.47440	216.95262	615.46075
FH96	7	1	153.36748	616.51877	77.74648	635.73379
FH96	8	0	1907.09347	323.31741	1470.98592	303.38225
FH96	8	1	1673.23944	289.52901	1266.93982	271.43686
FH96	9	0	1253.35851	619.28328	1465.60307	586.13993
FH96	9	1	1323.72983	598.70307	1544.57875	560.03072
FH96	10	0	1321.06914	324.40273	1497.12932	268.44710
FH96	10	1	1482.40077	332.38908	1675.36236	265.98976
FH96	11	0	1532.61332	590.66894	1572.13828	562.58362
FH96	11	1	1625.11012	556.26621	1671.08835	521.73038
FH96	12	0	1051.40333	747.29352	867.56978	744.82594
FH96	12	1	1224.10499	660.97952	996.32778	663.42662
FH96	13	0	1325.19206	1030.54608	906.90525	1054.19795
FH96	13	1	1657.07298	912.18771	1199.22919	921.84642
FH96	14	0	1306.28553	899.21160	1226.40461	901.82594
FH96	14	1	1496.50320	862.65870	1441.21895	858.74744
FH96	15	0	1224.81178	693.36177	1176.54930	682.72014
FH96	15	1	1376.30986	638.99317	1314.52625	624.66553
FH96	16	0	511.61588	950.37543	229.24456	953.13993
FH96	16	1	283.90781	1006.27986	21.51088	1005.66553
FH96	17	0	1201.92446	687.31399	1008.97695	688.73720
FH96	17	1	1397.98079	628.03072	1201.34571	621.77474
FH96	18	0	891.16517	820.75085	641.63892	833.03754
FH96	19	0	1627.88092	568.28328	1264.14597	569.36860
FH96	19	1	1472.69526	485.65529	1086.30730	485.36860
FH96	20	0	1494.69910	952.21843	1358.25864	953.44710
FH96	21	0	693.24840	938.39249	143.08067	964.92150
FH96	21	1	886.84635	849.31399	319.16261	880.75768
FH96	22	0	591.07939	422.71331	13.82843	476.53925
FH96	22	1	879.63252	392.91809	283.82202	434.00341
FH96	23	0	311.24456	878.90444	3.38028	889.24573
FH96	23	1	568.20743	778.11263	313.32266	786.98294
FH96	24	0	877.32650	782.14676	1066.91421	765.09556
FH96	24	1	1070.00256	792.59044	1233.16261	771.54608
FH96	25	0	1087.86428	657.79522	1103.48399	645.31058
FH96	25	1	1171.14213	627.07850	1183.99616	609.37201
FH96	26	0	1376.31498	944.53925	1120.32010	951.89078
FH96	26	1	1689.75928	964.19795	1427.61844	974.62116
FH96	27	0	331.41101	262.77474	254.44686	301.15358
FH96	27	1	400.24584	273.83276	312.21895	309.75427
FH96	28	0	377.91549	68.80546	305.79001	121.33106
FH96	28	1	453.51088	50.68259	376.46863	95.83618
FH96	29	0	552.28041	575.78157	567.24840	577.10239
FH96	29	1	610.66709	581.31058	617.33803	582.93857
FH96	30	0	556.35339	459.16041	460.07170	474.76109
FH96	30	1	616.89117	452.09556	512.92702	466.46758
FH96	31	0	1348.28553	335.15358	1111.65045	322.07509
FH96	31	1	1425.72471	321.63823	1189.39693	303.03072
FH96	32	0	1453.68886	409.18089	1132.11396	395.43003
FH96	32	1	1545.87836	403.34471	1215.69910	389.59386
FH96	33	0	205.27529	457.06485	70.06402	495.15358
FH96	34	0	1318.14469	514.23891	1268.57746	492.47440
FH96	34	1	1380.52625	519.15358	1342.63636	492.47440
FH96	35	0	393.92702	228.37543	428.34827	259.53242
FH96	35	1	444.01665	233.59727	463.07298	260.14676
FH96	36	0	276.46735	577.56655	227.70807	592.78157
FH96	36	1	349.29706	605.21160	289.16773	617.35495
FH96	37	0	1656.33803	188.69625	976.73239	192.03072
FH96	37	1	1752.21511	182.55290	1081.52113	180.97270
FH96	38	0	817.62996	278.66894	704.54545	288.62457
FH96	38	1	874.78745	279.59044	767.84891	284.32423
FH96	39	0	723.30602	787.37884	664.22919	779.38908
FH96	39	1	956.85275	747.13993	924.14085	736.17406
FH96	40	0	1448.99104	588.49488	1395.16133	565.18089
FH96	40	1	1279.97695	584.50171	1233.82971	567.02389
FH96	41	0	1354.57106	610.64846	1440.61460	577.47440
FH96	42	0	1232.88092	431.26280	1558.61716	371.05802
FH96	43	0	1434.42254	338.30375	1573.40717	281.53925
FH96	43	1	1321.02945	334.92491	1439.42510	290.75427
FH96	44	0	413.00896	767.91809	646.55570	743.34471
FH96	45	0	858.77593	1014.88055	566.82202	1009.04437
FH96	45	1	1494.37644	856.38225	1275.00384	847.29010
FH96	46	0	1580.74264	389.48805	1869.60307	307.16724
IO310	0	0	1311.56348	604.47761	628.58342	562.16418
IO310	1	0	1210.69307	451.48515	566.73267	392.07921
FH58	0	0	1447.64818	750.61224	414.83748	768.97959
FH58	1	0	117.78203	758.71429	119.00574	751.42857
FH58	1	1	392.50478	759.63265	347.83939	755.71429
FH58	2	0	770.45507	693.95918	762.75908	699.59184
FH58	2	1	844.18356	709.57143	820.57935	717.65306
FH58	3	0	1298.59273	1011.12245	979.04398	1028.26531
FH58	3	1	1422.18738	1003.77551	1070.82218	1026.12245
FH58	4	0	1471.94646	604.44898	1345.68642	609.44898
FH58	4	1	1324.79541	626.48980	1202.40918	632.42857
FH58	5	0	1387.68642	472.00000	1310.99235	472.20408
FH58	5	1	1220.95602	496.18367	1150.68642	500.36735
FH58	6	0	988.55449	575.51020	770.57361	590.55102
FH58	6	1	823.65966	503.87755	618.43595	517.75510
FH58	7	0	1630.61185	573.85714	1527.40727	581.48980
FH58	7	1	1502.12237	603.24490	1412.99044	611.79592
FH58	8	0	746.46272	989.38776	495.60229	977.14286
FH58	9	0	652.33461	535.55102	416.71319	546.97959
FH58	9	1	519.86807	538.91837	282.71702	553.10204
FH58	10	0	1103.19312	485.02041	1021.18929	495.97959
FH58	10	1	1013.86233	401.75510	915.16252	410.85714
FH58	11	0	1549.85660	711.20408	1352.59273	731.48980
FH58	11	1	1661.82600	664.97959	1455.11663	675.04082
FH58	12	0	61.18547	604.89796	83.21224	600.00000
FH58	13	0	670.23518	120.93878	543.31358	151.69388
FH58	13	1	719.18356	180.93878	596.42256	211.93878
FH58	14	0	450.08413	487.38776	256.93117	504.77551
FH58	14	1	359.52964	442.08163	175.55449	464.97959
FH58	15	0	653.03250	307.02041	467.84130	332.83673
FH58	15	1	575.93881	273.34694	389.82983	302.83673
FH58	16	0	578.57744	371.71429	443.75908	395.00000
FH58	16	1	430.81453	349.06122	306.39771	378.46939
FH58	17	0	896.31931	400.91837	888.72849	412.04082
FH58	17	1	1009.20650	373.67347	985.70746	381.12245
FH58	18	0	1632.42830	871.69388	1249.97706	896.36735
FH58	18	1	1872.58126	733.55102	1463.39579	747.57143
FH58	19	0	369.01912	602.22449	500.64245	605.36735
FH58	19	1	302.32696	661.91837	457.20076	666.89796
FH58	20	0	650.21415	656.95918	538.84512	667.79592
FH58	20	1	883.33078	644.40816	712.30593	649.12245
FH58	21	0	1691.16635	646.53061	1451.31931	656.32653
FH58	22	0	1027.82792	707.08163	710.92925	714.48980
FH58	22	1	559.91587	707.95918	277.55449	707.18367
FH58	23	0	1742.25621	579.32653	1400.33078	583.06122
FH58	23	1	1490.17208	606.87755	1124.32314	612.77551
FH58	24	0	701.86424	864.16327	281.67304	856.81633
FH58	24	1	465.68834	883.14286	82.20841	871.51020
FH58	25	0	499.31166	670.97959	538.73805	683.14286
FH58	25	1	343.90057	652.91837	369.56023	656.20408
FH58	26	0	1916.94073	812.89796	1503.05163	828.85714
FH58	26	1	1575.21989	825.14286	1170.58700	836.55102
FH58	27	0	966.73040	793.46939	319.38815	804.48980
FH58	28	0	691.03442	577.28571	159.69407	590.51020
FH58	28	1	909.90249	482.89796	420.83939	496.57143
FH58	29	0	961.76099	982.34694	576.45507	982.95918
FH58	29	1	1180.19312	913.46939	739.20841	928.77551
FH58	30	0	1889.10134	802.04082	1544.11663	822.34694
FH58	30	1	1610.40153	801.73469	1233.82027	820.02041
FH58	31	0	669.76864	661.51020	517.90631	679.67347
FH58	31	1	603.68834	604.57143	433.16444	624.87755
FH58	32	0	1752.04589	78.67347	1792.73423	25.40816
FH58	32	1	1685.35373	83.87755	1716.25239	37.04082
FH58	33	0	592.77820	559.02041	459.42639	572.73469
FH58	33	1	533.12237	536.67347	406.19503	550.38776
FH58	34	0	555.63098	50.20408	355.23901	96.73469
FH58	34	1	499.64627	42.55102	290.38241	90.30612
FH58	35	0	722.80306	676.75510	601.70554	681.59184
FH58	35	1	639.28489	672.16327	532.56597	677.30612
FH58	36	0	1387.06119	513.48980	1426.63671	516.65306
FH58	37	0	882.06692	577.87755	799.41874	592.57143
FH58	37	1	931.32122	554.00000	852.65010	565.93878
FH58	38	0	320.52199	327.79592	165.81262	363.61224
FH58	38	1	255.05354	307.28571	109.52199	347.38776
